state,state_fips,quarter_label,bartik_delta,weight_sum,n_supersectors
MO,29,2021Q1,0.005411446302416998,0.9999999999999999,12.0
MO,29,2021Q2,0.005880809195728162,0.9999999999999999,12.0
MO,29,2021Q3,0.006491918853924458,0.9999999999999999,12.0
MO,29,2021Q4,0.006897376591975918,0.9999999999999999,12.0
MT,30,1992Q3,0.008690181098801332,1.0,12.0
MT,30,1992Q4,0.00843253317557643,1.0,12.0
MT,30,1993Q1,0.009951905524019453,1.0,12.0
MT,30,1993Q2,0.008334183076986858,1.0,12.0
MT,30,1993Q3,0.007777087770200271,1.0,12.0
MT,30,1993Q4,0.008042113936614059,1.0,12.0
MT,30,1994Q1,0.00910172574137738,1.0,12.0
MT,30,1994Q2,0.008740183796950159,1.0,12.0
MT,30,1994Q3,0.007864105362446888,1.0,12.0
MT,30,1994Q4,0.008628502319316852,1.0,12.0
MT,30,1995Q1,0.008692862384758585,1.0,12.0
MT,30,1995Q2,0.008795452369329783,1.0,12.0
MT,30,1995Q3,0.008738751898441097,1.0,12.0
MT,30,1995Q4,0.008823326995895062,1.0,12.0
MT,30,1996Q1,0.009522151062426007,1.0,12.0
MT,30,1996Q2,0.008753074055326557,1.0,12.0
MT,30,1996Q3,0.009187991054946797,1.0,12.0
MT,30,1996Q4,0.00898664725741054,1.0,12.0
MT,30,1997Q1,0.009942540789083305,1.0,12.0
MT,30,1997Q2,0.008861942295024329,1.0,12.0
MT,30,1997Q3,0.009066658564021522,1.0,12.0
MT,30,1997Q4,0.010333959806165915,1.0,12.0
MT,30,1998Q1,0.010818098250731182,1.0,12.0
MT,30,1998Q2,0.010638528266049222,1.0,12.0
MT,30,1998Q3,0.009961674198813547,1.0,12.0
MT,30,1998Q4,0.009651393305195863,1.0,12.0
MT,30,1999Q1,0.011641020980489287,1.0,12.0
MT,30,1999Q2,0.010054403459574094,1.0,12.0
MT,30,1999Q3,0.010072038001090577,1.0,12.0
MT,30,1999Q4,0.009801228481033668,1.0,12.0
MT,30,2000Q1,0.010335756797662939,1.0,12.0
MT,30,2000Q2,0.009438864698255816,1.0,12.0
MT,30,2000Q3,0.010361485186550782,1.0,12.0
MT,30,2000Q4,0.009883544877508425,1.0,12.0
MT,30,2001Q1,0.0122117760600947,1.0,12.0
MT,30,2001Q2,0.010977964699419761,1.0,12.0
MT,30,2001Q3,0.010761717323341361,1.0,12.0
MT,30,2001Q4,0.010014052996632161,1.0,12.0
MT,30,2002Q1,0.009960756949218313,1.0,12.0
MT,30,2002Q2,0.00970037918826173,1.0,12.0
MT,30,2002Q3,0.009150416282191834,1.0,12.0
MT,30,2002Q4,0.00919744463685022,1.0,12.0
MT,30,2003Q1,0.009338890108097235,1.0,12.0
MT,30,2003Q2,0.008608828314046128,1.0,12.0
MT,30,2003Q3,0.008030559397128201,1.0,12.0
MT,30,2003Q4,0.008326436717906477,1.0,12.0
MT,30,2004Q1,0.008565545130415513,1.0,12.0
MT,30,2004Q2,0.00835150269383423,1.0,12.0
MT,30,2004Q3,0.008689666165370308,1.0,12.0
MT,30,2004Q4,0.008171282034915493,1.0,12.0
MT,30,2005Q1,0.007982999349191432,1.0,12.0
MT,30,2005Q2,0.007826618894794012,1.0,12.0
MT,30,2005Q3,0.008153979505176328,1.0,12.0
MT,30,2005Q4,0.007888966511953453,1.0,12.0
MT,30,2006Q1,0.007178021592228714,1.0,12.0
MT,30,2006Q2,0.007922455838889208,1.0,12.0
MT,30,2006Q3,0.007897524860622144,1.0,12.0
MT,30,2006Q4,0.007538669128871968,1.0,12.0
MT,30,2007Q1,0.007312419386446818,1.0,12.0
MT,30,2007Q2,0.007975965094847142,1.0,12.0
MT,30,2007Q3,0.007878368181767913,1.0,12.0
MT,30,2007Q4,0.0077454570813047015,1.0,12.0
MT,30,2008Q1,0.007749241989665185,1.0,12.0
MT,30,2008Q2,0.008437086939131628,1.0,12.0
MT,30,2008Q3,0.00822278112831405,1.0,12.0
MT,30,2008Q4,0.008789494693587616,1.0,12.0
MT,30,2009Q1,0.008170178030316198,1.0,12.0
MT,30,2009Q2,0.007749801362982152,1.0,12.0
MT,30,2009Q3,0.00733024614438616,1.0,12.0
MT,30,2009Q4,0.006952764324645773,1.0,12.0
MT,30,2010Q1,0.006408814843565383,1.0,12.0
MT,30,2010Q2,0.006182472613830144,1.0,12.0
MT,30,2010Q3,0.006562267759821858,1.0,12.0
MT,30,2010Q4,0.006528481303520648,1.0,12.0
MT,30,2011Q1,0.005939280858981492,1.0,12.0
MT,30,2011Q2,0.0064623659486387494,1.0,12.0
MT,30,2011Q3,0.0062983479782193165,1.0,12.0
MT,30,2011Q4,0.006553053355392815,1.0,12.0
MT,30,2012Q1,0.00580366710917421,1.0,12.0
MT,30,2012Q2,0.006307442525227862,1.0,12.0
MT,30,2012Q3,0.0065006659277363505,1.0,12.0
MT,30,2012Q4,0.006272687909808403,1.0,12.0
MT,30,2013Q1,0.0060419706230455325,1.0,12.0
MT,30,2013Q2,0.006482392819746441,1.0,12.0
MT,30,2013Q3,0.006321107625724715,1.0,12.0
MT,30,2013Q4,0.006286552442627847,1.0,12.0
MT,30,2014Q1,0.005959297516866925,1.0,12.0
MT,30,2014Q2,0.006640969557043256,1.0,12.0
MT,30,2014Q3,0.006545397004334309,1.0,12.0
MT,30,2014Q4,0.006546211108079677,1.0,12.0
MT,30,2015Q1,0.006546380356385393,1.0,12.0
MT,30,2015Q2,0.006745089545356338,1.0,12.0
MT,30,2015Q3,0.006537453300876335,1.0,12.0
MT,30,2015Q4,0.0068083772422014,1.0,12.0
MT,30,2016Q1,0.0062448148630284825,1.0,12.0
MT,30,2016Q2,0.00665693993383389,1.0,12.0
MT,30,2016Q3,0.006936407137869368,1.0,12.0
MT,30,2016Q4,0.006764687790640307,1.0,12.0
MT,30,2017Q1,0.006174650307346435,1.0,12.0
MT,30,2017Q2,0.007037722980607276,1.0,12.0
MT,30,2017Q3,0.007066760705064038,1.0,12.0
MT,30,2017Q4,0.006761474843989087,1.0,12.0
MT,30,2018Q1,0.00622864337124586,1.0,12.0
MT,30,2018Q2,0.007210849991095035,1.0,12.0
MT,30,2018Q3,0.007380310324545446,1.0,12.0
MT,30,2018Q4,0.0070664706453658,1.0,12.0
MT,30,2019Q1,0.006597023579873943,1.0,12.0
MT,30,2019Q2,0.007567387856488749,1.0,12.0
MT,30,2019Q3,0.0071960824264179785,1.0,12.0
MT,30,2019Q4,0.0074075616540592035,1.0,12.0
MT,30,2020Q1,0.0069582155776395736,1.0,12.0
MT,30,2020Q2,0.01137291573206846,1.0,12.0
MT,30,2020Q3,0.0064113860117572495,1.0,12.0
MT,30,2020Q4,0.006348334507589892,1.0,12.0
MT,30,2021Q1,0.00557808559626879,1.0,12.0
MT,30,2021Q2,0.006011145735081328,1.0,12.0
MT,30,2021Q3,0.006677568100137859,1.0,12.0
MT,30,2021Q4,0.007073841147039368,1.0,12.0
NE,31,1992Q3,0.008467412714246482,1.0,12.0
NE,31,1992Q4,0.008144946404577849,1.0,12.0
NE,31,1993Q1,0.009622941743691995,1.0,12.0
NE,31,1993Q2,0.00804652031708955,1.0,12.0
NE,31,1993Q3,0.007482680252510184,1.0,12.0
NE,31,1993Q4,0.007741491428333712,1.0,12.0
NE,31,1994Q1,0.008891824479620624,1.0,12.0
NE,31,1994Q2,0.008452306784491118,1.0,12.0
NE,31,1994Q3,0.007482636059758424,1.0,12.0
NE,31,1994Q4,0.008269146806813015,1.0,12.0
NE,31,1995Q1,0.008340964599374931,1.0,12.0
NE,31,1995Q2,0.008461601884129194,1.0,12.0
NE,31,1995Q3,0.00845044192376418,1.0,12.0
NE,31,1995Q4,0.008476926956177692,1.0,12.0
NE,31,1996Q1,0.009230008239018515,1.0,12.0
NE,31,1996Q2,0.008416429571844054,1.0,12.0
NE,31,1996Q3,0.008941843778847797,1.0,12.0
NE,31,1996Q4,0.008609277469461853,1.0,12.0
NE,31,1997Q1,0.009650516414736014,1.0,12.0
NE,31,1997Q2,0.008671229442668993,1.0,12.0
NE,31,1997Q3,0.008867344098235336,1.0,12.0
NE,31,1997Q4,0.010058469524577543,1.0,12.0
NE,31,1998Q1,0.010672204846108244,1.0,12.0
NE,31,1998Q2,0.010516124947680524,1.0,12.0
NE,31,1998Q3,0.009684441420788897,1.0,12.0
NE,31,1998Q4,0.009508032568797746,1.0,12.0
NE,31,1999Q1,0.011378002640352757,1.0,12.0
NE,31,1999Q2,0.009723460875544552,1.0,12.0
NE,31,1999Q3,0.009831883381739482,1.0,12.0
NE,31,1999Q4,0.009568555203767573,1.0,12.0
NE,31,2000Q1,0.010195887166986706,1.0,12.0
NE,31,2000Q2,0.009245517824331124,1.0,12.0
NE,31,2000Q3,0.010172740002158556,1.0,12.0
NE,31,2000Q4,0.009650239877435194,1.0,12.0
NE,31,2001Q1,0.011654330807771082,1.0,12.0
NE,31,2001Q2,0.010745189643499325,1.0,12.0
NE,31,2001Q3,0.010616373044002014,1.0,12.0
NE,31,2001Q4,0.009991659793947963,1.0,12.0
NE,31,2002Q1,0.009821977976213024,1.0,12.0
NE,31,2002Q2,0.00954630657471107,1.0,12.0
NE,31,2002Q3,0.008975498292373865,1.0,12.0
NE,31,2002Q4,0.009017793619055307,1.0,12.0
NE,31,2003Q1,0.009137496363143002,1.0,12.0
NE,31,2003Q2,0.00835461265765474,1.0,12.0
NE,31,2003Q3,0.007800664892663425,1.0,12.0
NE,31,2003Q4,0.008007916910327333,1.0,12.0
NE,31,2004Q1,0.008300136505984972,1.0,12.0
NE,31,2004Q2,0.008029240126274937,1.0,12.0
NE,31,2004Q3,0.008365259543535416,1.0,12.0
NE,31,2004Q4,0.00784910862166352,1.0,12.0
NE,31,2005Q1,0.007712837358499124,1.0,12.0
NE,31,2005Q2,0.0074237766576660084,1.0,12.0
NE,31,2005Q3,0.007720492708261078,1.0,12.0
NE,31,2005Q4,0.007459484411378499,1.0,12.0
NE,31,2006Q1,0.006694406487004071,1.0,12.0
NE,31,2006Q2,0.007447713973879547,1.0,12.0
NE,31,2006Q3,0.00737952945506475,1.0,12.0
NE,31,2006Q4,0.007131860349749837,1.0,12.0
NE,31,2007Q1,0.006865105837409319,1.0,12.0
NE,31,2007Q2,0.007486497848555909,1.0,12.0
NE,31,2007Q3,0.007391539541945226,1.0,12.0
NE,31,2007Q4,0.00732860379582881,1.0,12.0
NE,31,2008Q1,0.007264563978774113,1.0,12.0
NE,31,2008Q2,0.00797686096790379,1.0,12.0
NE,31,2008Q3,0.0076975358176875645,1.0,12.0
NE,31,2008Q4,0.008307457246665472,1.0,12.0
NE,31,2009Q1,0.0076153715068657925,1.0,12.0
NE,31,2009Q2,0.007316320619102805,1.0,12.0
NE,31,2009Q3,0.006934920498073737,1.0,12.0
NE,31,2009Q4,0.006542393375334181,1.0,12.0
NE,31,2010Q1,0.0059896270097502926,1.0,12.0
NE,31,2010Q2,0.005789037804836347,1.0,12.0
NE,31,2010Q3,0.006128661845819731,1.0,12.0
NE,31,2010Q4,0.006089775578223578,1.0,12.0
NE,31,2011Q1,0.005502530724069229,1.0,12.0
NE,31,2011Q2,0.005991682013802047,1.0,12.0
NE,31,2011Q3,0.005861332723609111,1.0,12.0
NE,31,2011Q4,0.006083925969786971,1.0,12.0
NE,31,2012Q1,0.005330287272814338,1.0,12.0
NE,31,2012Q2,0.0058353740951845486,1.0,12.0
NE,31,2012Q3,0.00597893382804917,1.0,12.0
NE,31,2012Q4,0.005834557835033272,1.0,12.0
NE,31,2013Q1,0.005606345554415831,1.0,12.0
NE,31,2013Q2,0.006030504114340313,1.0,12.0
NE,31,2013Q3,0.005888802202515784,1.0,12.0
NE,31,2013Q4,0.00583448781759414,1.0,12.0
NE,31,2014Q1,0.00551317002349656,1.0,12.0
NE,31,2014Q2,0.006131305858425174,1.0,12.0
NE,31,2014Q3,0.0060870361425776984,1.0,12.0
NE,31,2014Q4,0.006089567581045265,1.0,12.0
NE,31,2015Q1,0.006007273052566722,1.0,12.0
NE,31,2015Q2,0.006266404604385789,1.0,12.0
NE,31,2015Q3,0.006033776473854707,1.0,12.0
NE,31,2015Q4,0.006337191575754284,1.0,12.0
NE,31,2016Q1,0.005774607303597084,1.0,12.0
NE,31,2016Q2,0.006185320793411948,1.0,12.0
NE,31,2016Q3,0.006426386857410768,1.0,12.0
NE,31,2016Q4,0.006273202840423006,1.0,12.0
NE,31,2017Q1,0.005723495074705608,1.0,12.0
NE,31,2017Q2,0.006470127893194277,1.0,12.0
NE,31,2017Q3,0.006531606082754861,1.0,12.0
NE,31,2017Q4,0.006305219467666151,1.0,12.0
NE,31,2018Q1,0.005749679719705098,1.0,12.0
NE,31,2018Q2,0.006661256659450091,1.0,12.0
NE,31,2018Q3,0.006830795671226326,1.0,12.0
NE,31,2018Q4,0.006585386889793261,1.0,12.0
NE,31,2019Q1,0.006079255841223711,1.0,12.0
NE,31,2019Q2,0.00698086802907838,1.0,12.0
NE,31,2019Q3,0.006622522785744243,1.0,12.0
NE,31,2019Q4,0.006795001330151044,1.0,12.0
NE,31,2020Q1,0.006409575615973608,1.0,12.0
NE,31,2020Q2,0.009902348199521915,1.0,12.0
NE,31,2020Q3,0.00597787549989488,1.0,12.0
NE,31,2020Q4,0.0059938475512590315,1.0,12.0
NE,31,2021Q1,0.005300305417033278,1.0,12.0
NE,31,2021Q2,0.005752479273549002,1.0,12.0
NE,31,2021Q3,0.0063385413076957765,1.0,12.0
NE,31,2021Q4,0.006716263714044555,1.0,12.0
NV,32,1992Q3,0.009385642014079891,1.0,12.0
NV,32,1992Q4,0.009221562836825972,1.0,12.0
NV,32,1993Q1,0.010754478769748046,1.0,12.0
NV,32,1993Q2,0.009259579491478325,1.0,12.0
NV,32,1993Q3,0.008341706975018423,1.0,12.0
NV,32,1993Q4,0.00888425403191008,1.0,12.0
NV,32,1994Q1,0.009836172454793115,1.0,12.0
NV,32,1994Q2,0.009683700362652255,1.0,12.0
NV,32,1994Q3,0.008518065021087373,1.0,12.0
NV,32,1994Q4,0.00940904455919845,1.0,12.0
NV,32,1995Q1,0.009373581193255667,1.0,12.0
NV,32,1995Q2,0.009242251741663559,1.0,12.0
NV,32,1995Q3,0.00948195465419869,1.0,12.0
NV,32,1995Q4,0.00950427018938208,1.0,12.0
NV,32,1996Q1,0.010290940531883497,1.0,12.0
NV,32,1996Q2,0.0096385440454893,1.0,12.0
NV,32,1996Q3,0.009707241753607255,1.0,12.0
NV,32,1996Q4,0.00982639309310556,1.0,12.0
NV,32,1997Q1,0.010671897982920413,1.0,12.0
NV,32,1997Q2,0.009688379968710192,1.0,12.0
NV,32,1997Q3,0.00968317184348431,1.0,12.0
NV,32,1997Q4,0.010982592422891681,1.0,12.0
NV,32,1998Q1,0.011450595823449138,1.0,12.0
NV,32,1998Q2,0.011172733152449151,1.0,12.0
NV,32,1998Q3,0.010750132935105502,1.0,12.0
NV,32,1998Q4,0.010233001798655607,1.0,12.0
NV,32,1999Q1,0.012634871251509305,1.0,12.0
NV,32,1999Q2,0.010611193256449627,1.0,12.0
NV,32,1999Q3,0.010769523557579638,1.0,12.0
NV,32,1999Q4,0.010474808693678877,1.0,12.0
NV,32,2000Q1,0.011046256573487305,1.0,12.0
NV,32,2000Q2,0.010207271083401064,1.0,12.0
NV,32,2000Q3,0.011082954769729807,1.0,12.0
NV,32,2000Q4,0.01060892174527824,1.0,12.0
NV,32,2001Q1,0.014338092276167811,1.0,12.0
NV,32,2001Q2,0.012068259727457703,1.0,12.0
NV,32,2001Q3,0.011675520065180895,1.0,12.0
NV,32,2001Q4,0.010749668901665246,1.0,12.0
NV,32,2002Q1,0.010954288021482522,1.0,12.0
NV,32,2002Q2,0.010532706968611113,1.0,12.0
NV,32,2002Q3,0.010037823835134602,1.0,12.0
NV,32,2002Q4,0.009835092953693383,1.0,12.0
NV,32,2003Q1,0.010180922407147661,1.0,12.0
NV,32,2003Q2,0.009415529182768565,1.0,12.0
NV,32,2003Q3,0.008874053339007917,1.0,12.0
NV,32,2003Q4,0.00920482403972421,1.0,12.0
NV,32,2004Q1,0.009391418984399555,1.0,12.0
NV,32,2004Q2,0.009175583291375028,1.0,12.0
NV,32,2004Q3,0.009614897544095427,1.0,12.0
NV,32,2004Q4,0.00910724838126148,1.0,12.0
NV,32,2005Q1,0.008678565544663416,1.0,12.0
NV,32,2005Q2,0.008767981176977083,1.0,12.0
NV,32,2005Q3,0.00915803853356172,1.0,12.0
NV,32,2005Q4,0.008782252605379997,1.0,12.0
NV,32,2006Q1,0.007973154748757089,1.0,12.0
NV,32,2006Q2,0.008851851308824597,1.0,12.0
NV,32,2006Q3,0.008820890026811733,1.0,12.0
NV,32,2006Q4,0.008307805441347196,1.0,12.0
NV,32,2007Q1,0.00806712984872284,1.0,12.0
NV,32,2007Q2,0.009068417930184744,1.0,12.0
NV,32,2007Q3,0.008873346397943986,1.0,12.0
NV,32,2007Q4,0.008729412085418472,1.0,12.0
NV,32,2008Q1,0.008755771589803866,1.0,12.0
NV,32,2008Q2,0.009528229292016336,1.0,12.0
NV,32,2008Q3,0.009447008707522988,1.0,12.0
NV,32,2008Q4,0.010008637431911488,1.0,12.0
NV,32,2009Q1,0.00912456333636531,1.0,12.0
NV,32,2009Q2,0.00869631776139847,1.0,12.0
NV,32,2009Q3,0.008160760492413573,1.0,12.0
NV,32,2009Q4,0.007726867507960463,1.0,12.0
NV,32,2010Q1,0.007118670646677963,1.0,12.0
NV,32,2010Q2,0.006906572254141693,1.0,12.0
NV,32,2010Q3,0.00726474403670533,1.0,12.0
NV,32,2010Q4,0.0072880046427887864,1.0,12.0
NV,32,2011Q1,0.006662621603863376,1.0,12.0
NV,32,2011Q2,0.00710605264325183,1.0,12.0
NV,32,2011Q3,0.007107244696283733,1.0,12.0
NV,32,2011Q4,0.007410986882855531,1.0,12.0
NV,32,2012Q1,0.006489429182147611,1.0,12.0
NV,32,2012Q2,0.006996209810981291,1.0,12.0
NV,32,2012Q3,0.007216581814225679,1.0,12.0
NV,32,2012Q4,0.0070442945378661964,1.0,12.0
NV,32,2013Q1,0.006568089007618156,1.0,12.0
NV,32,2013Q2,0.007055641758135631,1.0,12.0
NV,32,2013Q3,0.007015711200868334,1.0,12.0
NV,32,2013Q4,0.006967522418302189,1.0,12.0
NV,32,2014Q1,0.006632386665382195,1.0,12.0
NV,32,2014Q2,0.007334915620368476,1.0,12.0
NV,32,2014Q3,0.007257659237848794,1.0,12.0
NV,32,2014Q4,0.007232129693898169,1.0,12.0
NV,32,2015Q1,0.007086451401738511,1.0,12.0
NV,32,2015Q2,0.0074112361834696525,1.0,12.0
NV,32,2015Q3,0.007147975785952814,1.0,12.0
NV,32,2015Q4,0.007383671190405527,1.0,12.0
NV,32,2016Q1,0.006886554845189927,1.0,12.0
NV,32,2016Q2,0.007300148304688541,1.0,12.0
NV,32,2016Q3,0.007635836433414995,1.0,12.0
NV,32,2016Q4,0.007334136770824925,1.0,12.0
NV,32,2017Q1,0.006813693825524268,1.0,12.0
NV,32,2017Q2,0.007663385329312618,1.0,12.0
NV,32,2017Q3,0.0077947080680132565,1.0,12.0
NV,32,2017Q4,0.007460776427184688,1.0,12.0
NV,32,2018Q1,0.006933850573384311,1.0,12.0
NV,32,2018Q2,0.00795128271679842,1.0,12.0
NV,32,2018Q3,0.008013667186854203,1.0,12.0
NV,32,2018Q4,0.007804726647204893,1.0,12.0
NV,32,2019Q1,0.00724470863265598,1.0,12.0
NV,32,2019Q2,0.008313048579081115,1.0,12.0
NV,32,2019Q3,0.008009506166376522,1.0,12.0
NV,32,2019Q4,0.008218867479004948,1.0,12.0
NV,32,2020Q1,0.007788900724928172,1.0,12.0
NV,32,2020Q2,0.01397961529027288,1.0,12.0
NV,32,2020Q3,0.007002716205147938,1.0,12.0
NV,32,2020Q4,0.006694395504411033,1.0,12.0
NV,32,2021Q1,0.005868824941976679,1.0,12.0
NV,32,2021Q2,0.006372490968988893,1.0,12.0
NV,32,2021Q3,0.007111422489783364,1.0,12.0
NV,32,2021Q4,0.007678182338144709,1.0,12.0
NH,33,1992Q3,0.008293167453924541,0.9999999999999999,12.0
NH,33,1992Q4,0.00795143289007583,0.9999999999999999,12.0
NH,33,1993Q1,0.009624590634229008,0.9999999999999999,12.0
NH,33,1993Q2,0.007952578085120683,0.9999999999999999,12.0
NH,33,1993Q3,0.007351617649964215,0.9999999999999999,12.0
NH,33,1993Q4,0.0076218625250143775,0.9999999999999999,12.0
NH,33,1994Q1,0.008799351304047697,0.9999999999999999,12.0
NH,33,1994Q2,0.008364700399539493,0.9999999999999999,12.0
NH,33,1994Q3,0.007314318317771639,0.9999999999999999,12.0
NH,33,1994Q4,0.008105680069448465,0.9999999999999999,12.0
NH,33,1995Q1,0.008205150286996232,0.9999999999999999,12.0
NH,33,1995Q2,0.00829824892886224,0.9999999999999999,12.0
NH,33,1995Q3,0.008219533568356169,0.9999999999999999,12.0
NH,33,1995Q4,0.008339058607105203,0.9999999999999999,12.0
NH,33,1996Q1,0.009137061024147233,0.9999999999999999,12.0
NH,33,1996Q2,0.008273985217230386,0.9999999999999999,12.0
NH,33,1996Q3,0.008779280576469792,0.9999999999999999,12.0
NH,33,1996Q4,0.008473588589701169,0.9999999999999999,12.0
NH,33,1997Q1,0.009500661028164242,0.9999999999999999,12.0
NH,33,1997Q2,0.008469147620952975,0.9999999999999999,12.0
NH,33,1997Q3,0.008665847338787131,0.9999999999999999,12.0
NH,33,1997Q4,0.009879835978383536,0.9999999999999999,12.0
NH,33,1998Q1,0.010425283087006586,0.9999999999999999,12.0
NH,33,1998Q2,0.01020603501383432,0.9999999999999999,12.0
NH,33,1998Q3,0.009481242041635867,0.9999999999999999,12.0
NH,33,1998Q4,0.00925524324139661,0.9999999999999999,12.0
NH,33,1999Q1,0.011208683559839885,0.9999999999999999,12.0
NH,33,1999Q2,0.009629694619751683,0.9999999999999999,12.0
NH,33,1999Q3,0.00962157329909405,0.9999999999999999,12.0
NH,33,1999Q4,0.009346203984412,0.9999999999999999,12.0
NH,33,2000Q1,0.009941569438621504,0.9999999999999999,12.0
NH,33,2000Q2,0.008981797634422388,0.9999999999999999,12.0
NH,33,2000Q3,0.00990936987923957,0.9999999999999999,12.0
NH,33,2000Q4,0.00935799682115051,0.9999999999999999,12.0
NH,33,2001Q1,0.011339019359898004,0.9999999999999999,12.0
NH,33,2001Q2,0.01046374648025353,0.9999999999999999,12.0
NH,33,2001Q3,0.010298204330960726,0.9999999999999999,12.0
NH,33,2001Q4,0.009662139245723634,0.9999999999999999,12.0
NH,33,2002Q1,0.009482289736013552,0.9999999999999999,12.0
NH,33,2002Q2,0.009258987417121636,0.9999999999999999,12.0
NH,33,2002Q3,0.008673400200984848,0.9999999999999999,12.0
NH,33,2002Q4,0.008726597204068433,0.9999999999999999,12.0
NH,33,2003Q1,0.008841810790781104,0.9999999999999999,12.0
NH,33,2003Q2,0.008146228107333488,0.9999999999999999,12.0
NH,33,2003Q3,0.007556550657271269,0.9999999999999999,12.0
NH,33,2003Q4,0.007783924036779457,0.9999999999999999,12.0
NH,33,2004Q1,0.00806536956037586,0.9999999999999999,12.0
NH,33,2004Q2,0.007811150254258407,0.9999999999999999,12.0
NH,33,2004Q3,0.00825599152661713,0.9999999999999999,12.0
NH,33,2004Q4,0.007650733582018273,0.9999999999999999,12.0
NH,33,2005Q1,0.007433355372285374,0.9999999999999999,12.0
NH,33,2005Q2,0.007214060110033413,0.9999999999999999,12.0
NH,33,2005Q3,0.007566098329691435,0.9999999999999999,12.0
NH,33,2005Q4,0.007293147626313716,0.9999999999999999,12.0
NH,33,2006Q1,0.006591197774065732,0.9999999999999999,12.0
NH,33,2006Q2,0.007289069095199414,0.9999999999999999,12.0
NH,33,2006Q3,0.007255086711506216,0.9999999999999999,12.0
NH,33,2006Q4,0.006978425242434145,0.9999999999999999,12.0
NH,33,2007Q1,0.006710811287369937,0.9999999999999999,12.0
NH,33,2007Q2,0.007273775754996791,0.9999999999999999,12.0
NH,33,2007Q3,0.007187348026587852,0.9999999999999999,12.0
NH,33,2007Q4,0.007111119810434861,0.9999999999999999,12.0
NH,33,2008Q1,0.007041324979875027,0.9999999999999999,12.0
NH,33,2008Q2,0.007721895962223498,0.9999999999999999,12.0
NH,33,2008Q3,0.007488503134238206,0.9999999999999999,12.0
NH,33,2008Q4,0.00807155042955273,0.9999999999999999,12.0
NH,33,2009Q1,0.007504430119297521,0.9999999999999999,12.0
NH,33,2009Q2,0.0070962669916782165,0.9999999999999999,12.0
NH,33,2009Q3,0.006764581300041237,0.9999999999999999,12.0
NH,33,2009Q4,0.006372140957272624,0.9999999999999999,12.0
NH,33,2010Q1,0.005870442690213903,0.9999999999999999,12.0
NH,33,2010Q2,0.005641333255434378,0.9999999999999999,12.0
NH,33,2010Q3,0.005953938699955686,0.9999999999999999,12.0
NH,33,2010Q4,0.0059639343000796605,0.9999999999999999,12.0
NH,33,2011Q1,0.005380763784844774,0.9999999999999999,12.0
NH,33,2011Q2,0.005857894750794695,0.9999999999999999,12.0
NH,33,2011Q3,0.00574613410093876,0.9999999999999999,12.0
NH,33,2011Q4,0.00596362750803978,0.9999999999999999,12.0
NH,33,2012Q1,0.005200737511143696,0.9999999999999999,12.0
NH,33,2012Q2,0.005676423700385415,0.9999999999999999,12.0
NH,33,2012Q3,0.00585683782065111,0.9999999999999999,12.0
NH,33,2012Q4,0.005692100109922888,0.9999999999999999,12.0
NH,33,2013Q1,0.005513429180911008,0.9999999999999999,12.0
NH,33,2013Q2,0.00592604391723899,0.9999999999999999,12.0
NH,33,2013Q3,0.005741582150875795,0.9999999999999999,12.0
NH,33,2013Q4,0.005712419413820864,0.9999999999999999,12.0
NH,33,2014Q1,0.005381255032500825,0.9999999999999999,12.0
NH,33,2014Q2,0.006047645791424396,0.9999999999999999,12.0
NH,33,2014Q3,0.005982765347751,0.9999999999999999,12.0
NH,33,2014Q4,0.005973962009706781,0.9999999999999999,12.0
NH,33,2015Q1,0.00599971849031455,0.9999999999999999,12.0
NH,33,2015Q2,0.006140880489374545,0.9999999999999999,12.0
NH,33,2015Q3,0.00591165465349333,0.9999999999999999,12.0
NH,33,2015Q4,0.0062376084363974585,0.9999999999999999,12.0
NH,33,2016Q1,0.005653435111578641,0.9999999999999999,12.0
NH,33,2016Q2,0.0060501352491839945,0.9999999999999999,12.0
NH,33,2016Q3,0.006335097022983418,0.9999999999999999,12.0
NH,33,2016Q4,0.006203797158227193,0.9999999999999999,12.0
NH,33,2017Q1,0.00562916015848738,0.9999999999999999,12.0
NH,33,2017Q2,0.006404098117871921,0.9999999999999999,12.0
NH,33,2017Q3,0.006475952441846378,0.9999999999999999,12.0
NH,33,2017Q4,0.006192152206682871,0.9999999999999999,12.0
NH,33,2018Q1,0.00566762437525764,0.9999999999999999,12.0
NH,33,2018Q2,0.0065758986794308485,0.9999999999999999,12.0
NH,33,2018Q3,0.006812199778095901,0.9999999999999999,12.0
NH,33,2018Q4,0.006495512476740804,0.9999999999999999,12.0
NH,33,2019Q1,0.006014735056526014,0.9999999999999999,12.0
NH,33,2019Q2,0.006951560142716388,0.9999999999999999,12.0
NH,33,2019Q3,0.00655523101266958,0.9999999999999999,12.0
NH,33,2019Q4,0.006704323420182109,0.9999999999999999,12.0
NH,33,2020Q1,0.006282237474783633,0.9999999999999999,12.0
NH,33,2020Q2,0.009975422570408479,0.9999999999999999,12.0
NH,33,2020Q3,0.00584360599337539,0.9999999999999999,12.0
NH,33,2020Q4,0.005931537174794264,0.9999999999999999,12.0
NH,33,2021Q1,0.005170213337536278,0.9999999999999999,12.0
NH,33,2021Q2,0.005588160254797443,0.9999999999999999,12.0
NH,33,2021Q3,0.006163151047041204,0.9999999999999999,12.0
NH,33,2021Q4,0.006526277455477437,0.9999999999999999,12.0
