state,state_fips,quarter_label,bartik_delta,weight_sum,n_supersectors
HI,15,2019Q1,-0.17475731546754875,0.9999999999999999,12.0
HI,15,2019Q2,-0.0136057747449863,0.9999999999999999,12.0
HI,15,2019Q3,-0.10859562444181371,0.9999999999999999,12.0
HI,15,2019Q4,-0.07059678526334719,0.9999999999999999,12.0
HI,15,2020Q1,-0.008198200804374865,0.9999999999999999,12.0
HI,15,2020Q2,-0.013393471198962236,0.9999999999999999,12.0
HI,15,2020Q3,-0.22667339427200797,0.9999999999999999,12.0
HI,15,2020Q4,-0.0907703446919526,0.9999999999999999,12.0
HI,15,2021Q1,-0.33259212468290333,0.9999999999999999,12.0
HI,15,2021Q2,-0.2150392378988065,0.9999999999999999,12.0
HI,15,2021Q3,-0.04809043552349771,0.9999999999999999,12.0
HI,15,2021Q4,-0.08028956475549937,0.9999999999999999,12.0
ID,16,1997Q1,0.3777553010715666,0.9999999999999999,12.0
ID,16,1997Q2,0.10930443064576187,0.9999999999999999,12.0
ID,16,1997Q3,0.20811072060169725,0.9999999999999999,12.0
ID,16,1997Q4,0.3640308687766789,0.9999999999999999,12.0
ID,16,1998Q1,0.3531049007751047,0.9999999999999999,12.0
ID,16,1998Q2,0.37582951946062976,0.9999999999999999,12.0
ID,16,1998Q3,0.2369889985827903,0.9999999999999999,12.0
ID,16,1998Q4,0.24753821999651793,0.9999999999999999,12.0
ID,16,1999Q1,0.39970818661569313,0.9999999999999999,12.0
ID,16,1999Q2,0.3390917338539081,0.9999999999999999,12.0
ID,16,1999Q3,0.29629913163596383,0.9999999999999999,12.0
ID,16,1999Q4,0.2197985730155436,0.9999999999999999,12.0
ID,16,2000Q1,0.44074208051829417,0.9999999999999999,12.0
ID,16,2000Q2,0.14781859197566008,0.9999999999999999,12.0
ID,16,2000Q3,0.40844325813532506,0.9999999999999999,12.0
ID,16,2000Q4,0.262622022082494,0.9999999999999999,12.0
ID,16,2001Q1,0.5498883337634238,0.9999999999999999,12.0
ID,16,2001Q2,0.29577703362577573,0.9999999999999999,12.0
ID,16,2001Q3,0.3898491392230548,0.9999999999999999,12.0
ID,16,2001Q4,0.2670525631629189,0.9999999999999999,12.0
ID,16,2002Q1,0.19075951978464314,0.9999999999999999,12.0
ID,16,2002Q2,0.3263143656994645,0.9999999999999999,12.0
ID,16,2002Q3,0.20885410261010265,0.9999999999999999,12.0
ID,16,2002Q4,0.29469520150875794,0.9999999999999999,12.0
ID,16,2003Q1,0.2197163022671478,0.9999999999999999,12.0
ID,16,2003Q2,0.10572711239099832,0.9999999999999999,12.0
ID,16,2003Q3,-0.05126831115726393,0.9999999999999999,12.0
ID,16,2003Q4,0.08108615702246048,0.9999999999999999,12.0
ID,16,2004Q1,0.2230334048699232,0.9999999999999999,12.0
ID,16,2004Q2,0.07278535640426176,0.9999999999999999,12.0
ID,16,2004Q3,0.16123342920880473,0.9999999999999999,12.0
ID,16,2004Q4,0.10072743902909229,0.9999999999999999,12.0
ID,16,2005Q1,0.03299084538353747,0.9999999999999999,12.0
ID,16,2005Q2,0.0764429972058382,0.9999999999999999,12.0
ID,16,2005Q3,0.057336891711587595,0.9999999999999999,12.0
ID,16,2005Q4,0.07756725272147111,0.9999999999999999,12.0
ID,16,2006Q1,-0.08720435149079031,0.9999999999999999,12.0
ID,16,2006Q2,0.08554429813133149,0.9999999999999999,12.0
ID,16,2006Q3,0.08640048286903616,0.9999999999999999,12.0
ID,16,2006Q4,-0.021966160960215062,0.9999999999999999,12.0
ID,16,2007Q1,-0.0323092767709884,0.9999999999999999,12.0
ID,16,2007Q2,0.049874477357601844,0.9999999999999999,12.0
ID,16,2007Q3,-0.022403094140979792,0.9999999999999999,12.0
ID,16,2007Q4,-0.02852270437939205,0.9999999999999999,12.0
ID,16,2008Q1,0.09296836888227439,0.9999999999999999,12.0
ID,16,2008Q2,0.031901643886669245,0.9999999999999999,12.0
ID,16,2008Q3,0.06668285621614552,0.9999999999999999,12.0
ID,16,2008Q4,0.21283618079195155,0.9999999999999999,12.0
ID,16,2009Q1,-0.0067491998823869335,0.9999999999999999,12.0
ID,16,2009Q2,-0.12570598789761223,0.9999999999999999,12.0
ID,16,2009Q3,-0.12463518275851933,0.9999999999999999,12.0
ID,16,2009Q4,-0.17080747817882388,0.9999999999999999,12.0
ID,16,2010Q1,-0.15028853651144314,0.9999999999999999,12.0
ID,16,2010Q2,-0.21984192004121475,0.9999999999999999,12.0
ID,16,2010Q3,-0.18977974183003932,0.9999999999999999,12.0
ID,16,2010Q4,-0.16288383915462287,0.9999999999999999,12.0
ID,16,2011Q1,-0.1837363556253378,0.9999999999999999,12.0
ID,16,2011Q2,-0.149961995929697,0.9999999999999999,12.0
ID,16,2011Q3,-0.1644220373960604,0.9999999999999999,12.0
ID,16,2011Q4,-0.18574446965467575,0.9999999999999999,12.0
ID,16,2012Q1,-0.31550371205062594,0.9999999999999999,12.0
ID,16,2012Q2,-0.22908899506851618,0.9999999999999999,12.0
ID,16,2012Q3,-0.13638640674772887,0.9999999999999999,12.0
ID,16,2012Q4,-0.15054410602717344,0.9999999999999999,12.0
ID,16,2013Q1,-0.2690696808237449,0.9999999999999999,12.0
ID,16,2013Q2,-0.13739981019377787,0.9999999999999999,12.0
ID,16,2013Q3,-0.23909153294174929,0.9999999999999999,12.0
ID,16,2013Q4,-0.2750614255015634,0.9999999999999999,12.0
ID,16,2014Q1,-0.18200467394416442,0.9999999999999999,12.0
ID,16,2014Q2,-0.19866677663598764,0.9999999999999999,12.0
ID,16,2014Q3,-0.23168904848266833,0.9999999999999999,12.0
ID,16,2014Q4,-0.13414328009621776,0.9999999999999999,12.0
ID,16,2015Q1,-0.22268026100958566,0.9999999999999999,12.0
ID,16,2015Q2,-0.16779236271214878,0.9999999999999999,12.0
ID,16,2015Q3,-0.17998841141217256,0.9999999999999999,12.0
ID,16,2015Q4,-0.05347748774583848,0.9999999999999999,12.0
ID,16,2016Q1,-0.24002553066512497,0.9999999999999999,12.0
ID,16,2016Q2,-0.1455831839439703,0.9999999999999999,12.0
ID,16,2016Q3,-0.11824680899548613,0.9999999999999999,12.0
ID,16,2016Q4,-0.1893370765253322,0.9999999999999999,12.0
ID,16,2017Q1,-0.23068636475878046,0.9999999999999999,12.0
ID,16,2017Q2,-0.09364573089521279,0.9999999999999999,12.0
ID,16,2017Q3,-0.15500500079772572,0.9999999999999999,12.0
ID,16,2017Q4,-0.19745512235058588,0.9999999999999999,12.0
ID,16,2018Q1,-0.24830414977771514,0.9999999999999999,12.0
ID,16,2018Q2,-0.06831839742666115,0.9999999999999999,12.0
ID,16,2018Q3,-0.06284696330959041,0.9999999999999999,12.0
ID,16,2018Q4,-0.06557260081063089,0.9999999999999999,12.0
ID,16,2019Q1,-0.23263197362657817,0.9999999999999999,12.0
ID,16,2019Q2,-0.07309901958117683,0.9999999999999999,12.0
ID,16,2019Q3,-0.18152485562573736,0.9999999999999999,12.0
ID,16,2019Q4,-0.1389377766651827,0.9999999999999999,12.0
ID,16,2020Q1,-0.07920822076743424,0.9999999999999999,12.0
ID,16,2020Q2,-0.16539557018695858,0.9999999999999999,12.0
ID,16,2020Q3,-0.2971968929307967,0.9999999999999999,12.0
ID,16,2020Q4,-0.13834032601903345,0.9999999999999999,12.0
ID,16,2021Q1,-0.35139197866739774,0.9999999999999999,12.0
ID,16,2021Q2,-0.25083305489787266,0.9999999999999999,12.0
ID,16,2021Q3,-0.08593214127782874,0.9999999999999999,12.0
ID,16,2021Q4,-0.1348949378153992,0.9999999999999999,12.0
IL,17,1997Q1,0.3683222944228271,0.9999999999999999,12.0
IL,17,1997Q2,0.10890911298929136,0.9999999999999999,12.0
IL,17,1997Q3,0.201245181658269,0.9999999999999999,12.0
IL,17,1997Q4,0.3587915363137787,0.9999999999999999,12.0
IL,17,1998Q1,0.3720816492038951,0.9999999999999999,12.0
IL,17,1998Q2,0.3832411909048893,0.9999999999999999,12.0
IL,17,1998Q3,0.24094248987473393,0.9999999999999999,12.0
IL,17,1998Q4,0.2585646399656523,0.9999999999999999,12.0
IL,17,1999Q1,0.41031686317028,0.9999999999999999,12.0
IL,17,1999Q2,0.33532379009335705,0.9999999999999999,12.0
IL,17,1999Q3,0.2936663714884472,0.9999999999999999,12.0
IL,17,1999Q4,0.2197521139169776,0.9999999999999999,12.0
IL,17,2000Q1,0.4459282112013522,0.9999999999999999,12.0
IL,17,2000Q2,0.1390814141342222,0.9999999999999999,12.0
IL,17,2000Q3,0.4051707744151425,0.9999999999999999,12.0
IL,17,2000Q4,0.25880080875332534,0.9999999999999999,12.0
IL,17,2001Q1,0.5480926200239055,0.9999999999999999,12.0
IL,17,2001Q2,0.297640048427723,0.9999999999999999,12.0
IL,17,2001Q3,0.3900546241076274,0.9999999999999999,12.0
IL,17,2001Q4,0.2781310344105255,0.9999999999999999,12.0
IL,17,2002Q1,0.19234528299846096,0.9999999999999999,12.0
IL,17,2002Q2,0.32783158622845404,0.9999999999999999,12.0
IL,17,2002Q3,0.20710598279259626,0.9999999999999999,12.0
IL,17,2002Q4,0.29331738070615565,0.9999999999999999,12.0
IL,17,2003Q1,0.21468252142256225,0.9999999999999999,12.0
IL,17,2003Q2,0.09629113829855258,0.9999999999999999,12.0
IL,17,2003Q3,-0.04855225483346254,0.9999999999999999,12.0
IL,17,2003Q4,0.07599740595425473,0.9999999999999999,12.0
IL,17,2004Q1,0.2220630024116026,0.9999999999999999,12.0
IL,17,2004Q2,0.070396510946426,0.9999999999999999,12.0
IL,17,2004Q3,0.16344369135648582,0.9999999999999999,12.0
IL,17,2004Q4,0.09972693461694308,0.9999999999999999,12.0
IL,17,2005Q1,0.02798887165253115,0.9999999999999999,12.0
IL,17,2005Q2,0.07721331874632908,0.9999999999999999,12.0
IL,17,2005Q3,0.05455223060896325,0.9999999999999999,12.0
IL,17,2005Q4,0.07632745418680446,0.9999999999999999,12.0
IL,17,2006Q1,-0.09952925788344394,0.9999999999999999,12.0
IL,17,2006Q2,0.07485736201104239,0.9999999999999999,12.0
IL,17,2006Q3,0.06923591565315497,0.9999999999999999,12.0
IL,17,2006Q4,-0.02212690861199631,0.9999999999999999,12.0
IL,17,2007Q1,-0.04930949428617909,0.9999999999999999,12.0
IL,17,2007Q2,0.037999601312183086,0.9999999999999999,12.0
IL,17,2007Q3,-0.03187015467711539,0.9999999999999999,12.0
IL,17,2007Q4,-0.03080689828008507,0.9999999999999999,12.0
IL,17,2008Q1,0.07761004569222549,0.9999999999999999,12.0
IL,17,2008Q2,0.025609596865572317,0.9999999999999999,12.0
IL,17,2008Q3,0.057234708975942954,0.9999999999999999,12.0
IL,17,2008Q4,0.20872850414572566,0.9999999999999999,12.0
IL,17,2009Q1,-0.030224245632892697,0.9999999999999999,12.0
IL,17,2009Q2,-0.13995518583184777,0.9999999999999999,12.0
IL,17,2009Q3,-0.13375709306016947,0.9999999999999999,12.0
IL,17,2009Q4,-0.1762924156195387,0.9999999999999999,12.0
IL,17,2010Q1,-0.15804224389793975,0.9999999999999999,12.0
IL,17,2010Q2,-0.22156454425935485,0.9999999999999999,12.0
IL,17,2010Q3,-0.1953051165410453,0.9999999999999999,12.0
IL,17,2010Q4,-0.167434921840564,0.9999999999999999,12.0
IL,17,2011Q1,-0.19248343875152085,0.9999999999999999,12.0
IL,17,2011Q2,-0.16232580106610692,0.9999999999999999,12.0
IL,17,2011Q3,-0.16398070103059578,0.9999999999999999,12.0
IL,17,2011Q4,-0.18965364622709277,0.9999999999999999,12.0
IL,17,2012Q1,-0.3345686521496271,0.9999999999999999,12.0
IL,17,2012Q2,-0.23978159194159118,0.9999999999999999,12.0
IL,17,2012Q3,-0.14810401743388718,0.9999999999999999,12.0
IL,17,2012Q4,-0.15532606771373023,0.9999999999999999,12.0
IL,17,2013Q1,-0.26898712269786607,0.9999999999999999,12.0
IL,17,2013Q2,-0.13230322285314577,0.9999999999999999,12.0
IL,17,2013Q3,-0.23478827883694448,0.9999999999999999,12.0
IL,17,2013Q4,-0.2725831853677034,0.9999999999999999,12.0
IL,17,2014Q1,-0.18482376675784398,0.9999999999999999,12.0
IL,17,2014Q2,-0.19750337107477653,0.9999999999999999,12.0
IL,17,2014Q3,-0.222900280752714,0.9999999999999999,12.0
IL,17,2014Q4,-0.12777345658936862,0.9999999999999999,12.0
IL,17,2015Q1,-0.21843560975968335,0.9999999999999999,12.0
IL,17,2015Q2,-0.16849886745371087,0.9999999999999999,12.0
IL,17,2015Q3,-0.18522555797354665,0.9999999999999999,12.0
IL,17,2015Q4,-0.05527227344986808,0.9999999999999999,12.0
IL,17,2016Q1,-0.24195464843030468,0.9999999999999999,12.0
IL,17,2016Q2,-0.14149851595469828,0.9999999999999999,12.0
IL,17,2016Q3,-0.11780728615675208,0.9999999999999999,12.0
IL,17,2016Q4,-0.17862426507673387,0.9999999999999999,12.0
IL,17,2017Q1,-0.22699856469576382,0.9999999999999999,12.0
IL,17,2017Q2,-0.09737274083774625,0.9999999999999999,12.0
IL,17,2017Q3,-0.1487161783452507,0.9999999999999999,12.0
IL,17,2017Q4,-0.1793479863096759,0.9999999999999999,12.0
IL,17,2018Q1,-0.2427326196718665,0.9999999999999999,12.0
IL,17,2018Q2,-0.06501046638960162,0.9999999999999999,12.0
IL,17,2018Q3,-0.061398131644176394,0.9999999999999999,12.0
IL,17,2018Q4,-0.05036051901937363,0.9999999999999999,12.0
IL,17,2019Q1,-0.22843961042327315,0.9999999999999999,12.0
IL,17,2019Q2,-0.06640202351560755,0.9999999999999999,12.0
IL,17,2019Q3,-0.17327256589668993,0.9999999999999999,12.0
IL,17,2019Q4,-0.13331180264466286,0.9999999999999999,12.0
IL,17,2020Q1,-0.07238842925507594,0.9999999999999999,12.0
IL,17,2020Q2,-0.14969450766608072,0.9999999999999999,12.0
IL,17,2020Q3,-0.28309623167371356,0.9999999999999999,12.0
IL,17,2020Q4,-0.11903558353748694,0.9999999999999999,12.0
IL,17,2021Q1,-0.33628018445513036,0.9999999999999999,12.0
IL,17,2021Q2,-0.2223843349733724,0.9999999999999999,12.0
IL,17,2021Q3,-0.06260110727007208,0.9999999999999999,12.0
IL,17,2021Q4,-0.10579786807915077,0.9999999999999999,12.0
IN,18,1997Q1,0.4172761812794127,1.0000000000000002,12.0
IN,18,1997Q2,0.16354793442000615,1.0000000000000002,12.0
IN,18,1997Q3,0.2687620949424248,1.0000000000000002,12.0
IN,18,1997Q4,0.4184872653086588,1.0000000000000002,12.0
IN,18,1998Q1,0.41172893249221776,1.0000000000000002,12.0
IN,18,1998Q2,0.43180222750506125,1.0000000000000002,12.0
IN,18,1998Q3,0.28003120307796886,1.0000000000000002,12.0
IN,18,1998Q4,0.28511082973294416,1.0000000000000002,12.0
IN,18,1999Q1,0.45673418850312464,1.0000000000000002,12.0
IN,18,1999Q2,0.38355465780893094,1.0000000000000002,12.0
IN,18,1999Q3,0.3309760138508633,1.0000000000000002,12.0
IN,18,1999Q4,0.26305194299159546,1.0000000000000002,12.0
IN,18,2000Q1,0.49388722317583145,1.0000000000000002,12.0
IN,18,2000Q2,0.18479429765022481,1.0000000000000002,12.0
IN,18,2000Q3,0.4430531014611078,1.0000000000000002,12.0
IN,18,2000Q4,0.2928032118142035,1.0000000000000002,12.0
IN,18,2001Q1,0.5773055441809066,1.0000000000000002,12.0
IN,18,2001Q2,0.33826287925062176,1.0000000000000002,12.0
IN,18,2001Q3,0.4223796503526671,1.0000000000000002,12.0
IN,18,2001Q4,0.31571716079477563,1.0000000000000002,12.0
IN,18,2002Q1,0.2299330049686769,1.0000000000000002,12.0
IN,18,2002Q2,0.36739102188557676,1.0000000000000002,12.0
IN,18,2002Q3,0.24020200752526752,1.0000000000000002,12.0
IN,18,2002Q4,0.32443499806724313,1.0000000000000002,12.0
IN,18,2003Q1,0.25324259349966965,1.0000000000000002,12.0
IN,18,2003Q2,0.13748577946184204,1.0000000000000002,12.0
IN,18,2003Q3,-0.019147109130121385,1.0000000000000002,12.0
IN,18,2003Q4,0.09867769716219021,1.0000000000000002,12.0
IN,18,2004Q1,0.24564032517386572,1.0000000000000002,12.0
IN,18,2004Q2,0.08687218998534,1.0000000000000002,12.0
IN,18,2004Q3,0.18930166331789153,1.0000000000000002,12.0
IN,18,2004Q4,0.12990649699651524,1.0000000000000002,12.0
IN,18,2005Q1,0.05912209572946886,1.0000000000000002,12.0
IN,18,2005Q2,0.09369136813136342,1.0000000000000002,12.0
IN,18,2005Q3,0.06615205486138222,1.0000000000000002,12.0
IN,18,2005Q4,0.08975147923779947,1.0000000000000002,12.0
IN,18,2006Q1,-0.0934531711792037,1.0000000000000002,12.0
IN,18,2006Q2,0.0874453181978475,1.0000000000000002,12.0
IN,18,2006Q3,0.08219563770874642,1.0000000000000002,12.0
IN,18,2006Q4,-0.011318034025409167,1.0000000000000002,12.0
IN,18,2007Q1,-0.045070517531203794,1.0000000000000002,12.0
IN,18,2007Q2,0.03870092855617316,1.0000000000000002,12.0
IN,18,2007Q3,-0.03845349982706235,1.0000000000000002,12.0
IN,18,2007Q4,-0.034324234586861777,1.0000000000000002,12.0
IN,18,2008Q1,0.07494955513613709,1.0000000000000002,12.0
IN,18,2008Q2,0.017146644554708705,1.0000000000000002,12.0
IN,18,2008Q3,0.05279994084715993,1.0000000000000002,12.0
IN,18,2008Q4,0.20582068387986718,1.0000000000000002,12.0
IN,18,2009Q1,-0.02781649884857961,1.0000000000000002,12.0
IN,18,2009Q2,-0.13106839170421755,1.0000000000000002,12.0
IN,18,2009Q3,-0.12430059305915458,1.0000000000000002,12.0
IN,18,2009Q4,-0.1788639496881313,1.0000000000000002,12.0
IN,18,2010Q1,-0.14853071737181087,1.0000000000000002,12.0
IN,18,2010Q2,-0.23633155755349705,1.0000000000000002,12.0
IN,18,2010Q3,-0.20844577773807338,1.0000000000000002,12.0
IN,18,2010Q4,-0.17862102779645692,1.0000000000000002,12.0
IN,18,2011Q1,-0.21388557449444995,1.0000000000000002,12.0
IN,18,2011Q2,-0.17564436720968676,1.0000000000000002,12.0
IN,18,2011Q3,-0.17423386294974338,1.0000000000000002,12.0
IN,18,2011Q4,-0.20733373618897508,1.0000000000000002,12.0
IN,18,2012Q1,-0.35399044241658495,1.0000000000000002,12.0
IN,18,2012Q2,-0.2635792595091969,1.0000000000000002,12.0
IN,18,2012Q3,-0.17416227343124108,1.0000000000000002,12.0
IN,18,2012Q4,-0.17110564075910034,1.0000000000000002,12.0
IN,18,2013Q1,-0.29503529802315165,1.0000000000000002,12.0
IN,18,2013Q2,-0.15661505841417628,1.0000000000000002,12.0
IN,18,2013Q3,-0.25516078835785516,1.0000000000000002,12.0
IN,18,2013Q4,-0.29911372131867375,1.0000000000000002,12.0
IN,18,2014Q1,-0.21491883969753042,1.0000000000000002,12.0
IN,18,2014Q2,-0.22587243543466348,1.0000000000000002,12.0
IN,18,2014Q3,-0.25445475830918696,1.0000000000000002,12.0
IN,18,2014Q4,-0.16769506199737244,1.0000000000000002,12.0
IN,18,2015Q1,-0.2470783250683802,1.0000000000000002,12.0
IN,18,2015Q2,-0.20651231184714391,1.0000000000000002,12.0
IN,18,2015Q3,-0.2135001905387885,1.0000000000000002,12.0
IN,18,2015Q4,-0.08544818149263657,1.0000000000000002,12.0
IN,18,2016Q1,-0.27210229041002354,1.0000000000000002,12.0
IN,18,2016Q2,-0.1746547937373121,1.0000000000000002,12.0
IN,18,2016Q3,-0.13732626033601517,1.0000000000000002,12.0
IN,18,2016Q4,-0.2113652120789121,1.0000000000000002,12.0
IN,18,2017Q1,-0.25911938508411125,1.0000000000000002,12.0
IN,18,2017Q2,-0.12440654007063723,1.0000000000000002,12.0
IN,18,2017Q3,-0.17738590760953102,1.0000000000000002,12.0
IN,18,2017Q4,-0.21617492534747548,1.0000000000000002,12.0
IN,18,2018Q1,-0.27817130177837823,1.0000000000000002,12.0
IN,18,2018Q2,-0.09709257872249777,1.0000000000000002,12.0
IN,18,2018Q3,-0.09083743124694682,1.0000000000000002,12.0
IN,18,2018Q4,-0.07773313575961042,1.0000000000000002,12.0
IN,18,2019Q1,-0.26210356284706293,1.0000000000000002,12.0
IN,18,2019Q2,-0.09204901615314885,1.0000000000000002,12.0
IN,18,2019Q3,-0.21146949485533867,1.0000000000000002,12.0
IN,18,2019Q4,-0.16734640982688637,1.0000000000000002,12.0
IN,18,2020Q1,-0.09797742552117009,1.0000000000000002,12.0
IN,18,2020Q2,-0.17329397921003312,1.0000000000000002,12.0
IN,18,2020Q3,-0.3258438881480648,1.0000000000000002,12.0
IN,18,2020Q4,-0.16806279052038298,1.0000000000000002,12.0
IN,18,2021Q1,-0.36942207490920315,1.0000000000000002,12.0
IN,18,2021Q2,-0.26987421764035546,1.0000000000000002,12.0
IN,18,2021Q3,-0.11107361074959467,1.0000000000000002,12.0
IN,18,2021Q4,-0.1541585854173111,1.0000000000000002,12.0
IA,19,1997Q1,0.4050622006004213,1.0,12.0
IA,19,1997Q2,0.14788995315508868,1.0,12.0
IA,19,1997Q3,0.25164287368225974,1.0,12.0
IA,19,1997Q4,0.4028303251604608,1.0,12.0
IA,19,1998Q1,0.40145864109878393,1.0,12.0
IA,19,1998Q2,0.4276553692454455,1.0,12.0
IA,19,1998Q3,0.2740443915502825,1.0,12.0
IA,19,1998Q4,0.28812516299716484,1.0,12.0
IA,19,1999Q1,0.43782137984458863,1.0,12.0
IA,19,1999Q2,0.3760969773779206,1.0,12.0
IA,19,1999Q3,0.32177679072949666,1.0,12.0
IA,19,1999Q4,0.25276277820895166,1.0,12.0
IA,19,2000Q1,0.47964480271384996,1.0,12.0
IA,19,2000Q2,0.16844879186232542,1.0,12.0
IA,19,2000Q3,0.4348675008246217,1.0,12.0
IA,19,2000Q4,0.28435769797164256,1.0,12.0
IA,19,2001Q1,0.5638889921004188,1.0,12.0
IA,19,2001Q2,0.3254110135998684,1.0,12.0
IA,19,2001Q3,0.4081831168500398,1.0,12.0
IA,19,2001Q4,0.302682726170972,1.0,12.0
IA,19,2002Q1,0.2116868801183826,1.0,12.0
IA,19,2002Q2,0.3510049348706716,1.0,12.0
IA,19,2002Q3,0.22606569326653586,1.0,12.0
IA,19,2002Q4,0.31260910046542095,1.0,12.0
IA,19,2003Q1,0.2341810778286881,1.0,12.0
IA,19,2003Q2,0.11585027240514895,1.0,12.0
IA,19,2003Q3,-0.03652284215527867,1.0,12.0
IA,19,2003Q4,0.08603194423701464,1.0,12.0
IA,19,2004Q1,0.2314125511377722,1.0,12.0
IA,19,2004Q2,0.08222485170381653,1.0,12.0
IA,19,2004Q3,0.17747252782534806,1.0,12.0
IA,19,2004Q4,0.11722458004726906,1.0,12.0
IA,19,2005Q1,0.051226170011690136,1.0,12.0
IA,19,2005Q2,0.0913172660288307,1.0,12.0
IA,19,2005Q3,0.05526738720153971,1.0,12.0
IA,19,2005Q4,0.08724642466269458,1.0,12.0
IA,19,2006Q1,-0.08985680259841226,1.0,12.0
IA,19,2006Q2,0.08655122750790196,1.0,12.0
IA,19,2006Q3,0.08176465189097935,1.0,12.0
IA,19,2006Q4,-0.009550216028400295,1.0,12.0
IA,19,2007Q1,-0.04448421040380084,1.0,12.0
IA,19,2007Q2,0.03639061472452744,1.0,12.0
IA,19,2007Q3,-0.03238462794328725,1.0,12.0
IA,19,2007Q4,-0.027413878376436045,1.0,12.0
IA,19,2008Q1,0.0809624242340971,1.0,12.0
IA,19,2008Q2,0.020256496507544228,1.0,12.0
IA,19,2008Q3,0.05630863182512618,1.0,12.0
IA,19,2008Q4,0.2060964294458506,1.0,12.0
IA,19,2009Q1,-0.022106534048236964,1.0,12.0
IA,19,2009Q2,-0.13903892250909655,1.0,12.0
IA,19,2009Q3,-0.1265760233770503,1.0,12.0
IA,19,2009Q4,-0.1787160192025934,1.0,12.0
IA,19,2010Q1,-0.1515014238922771,1.0,12.0
IA,19,2010Q2,-0.23322187509931414,1.0,12.0
IA,19,2010Q3,-0.2019457484084951,1.0,12.0
IA,19,2010Q4,-0.17652250887864823,1.0,12.0
IA,19,2011Q1,-0.20551001258492047,1.0,12.0
IA,19,2011Q2,-0.17292491355845713,1.0,12.0
IA,19,2011Q3,-0.17378779583535575,1.0,12.0
IA,19,2011Q4,-0.20233559053200906,1.0,12.0
IA,19,2012Q1,-0.3468842750453705,1.0,12.0
IA,19,2012Q2,-0.2572978569614329,1.0,12.0
IA,19,2012Q3,-0.16814777560423871,1.0,12.0
IA,19,2012Q4,-0.16941056462618737,1.0,12.0
IA,19,2013Q1,-0.28770463095154036,1.0,12.0
IA,19,2013Q2,-0.14972829038236474,1.0,12.0
IA,19,2013Q3,-0.25391806632032926,1.0,12.0
IA,19,2013Q4,-0.2914941985013972,1.0,12.0
IA,19,2014Q1,-0.20777649096078737,1.0,12.0
IA,19,2014Q2,-0.2170738110876996,1.0,12.0
IA,19,2014Q3,-0.2489183492185119,1.0,12.0
IA,19,2014Q4,-0.15745744859197225,1.0,12.0
IA,19,2015Q1,-0.23498074345208353,1.0,12.0
IA,19,2015Q2,-0.20002281198855346,1.0,12.0
IA,19,2015Q3,-0.20639671592200667,1.0,12.0
IA,19,2015Q4,-0.07287002565198324,1.0,12.0
IA,19,2016Q1,-0.2611620303299033,1.0,12.0
IA,19,2016Q2,-0.16476562805884315,1.0,12.0
IA,19,2016Q3,-0.133811328162311,1.0,12.0
IA,19,2016Q4,-0.20149516456337208,1.0,12.0
IA,19,2017Q1,-0.24966159343517413,1.0,12.0
IA,19,2017Q2,-0.11159934625641797,1.0,12.0
IA,19,2017Q3,-0.1692418495362377,1.0,12.0
IA,19,2017Q4,-0.20670028883953415,1.0,12.0
IA,19,2018Q1,-0.2663656624178749,1.0,12.0
IA,19,2018Q2,-0.085962428058527,1.0,12.0
IA,19,2018Q3,-0.07545029376034895,1.0,12.0
IA,19,2018Q4,-0.06976111892209592,1.0,12.0
IA,19,2019Q1,-0.2492441655036816,1.0,12.0
IA,19,2019Q2,-0.08182957131464474,1.0,12.0
IA,19,2019Q3,-0.19812477871170125,1.0,12.0
IA,19,2019Q4,-0.1588536645420904,1.0,12.0
IA,19,2020Q1,-0.09142795463146745,1.0,12.0
IA,19,2020Q2,-0.17127832068555804,1.0,12.0
IA,19,2020Q3,-0.3110247307157205,1.0,12.0
IA,19,2020Q4,-0.14676272598701492,1.0,12.0
IA,19,2021Q1,-0.3592948227958701,1.0,12.0
IA,19,2021Q2,-0.2566091292796358,1.0,12.0
IA,19,2021Q3,-0.09699790197804209,1.0,12.0
IA,19,2021Q4,-0.14189712450689557,1.0,12.0
KS,20,1997Q1,0.39355522276897986,1.0,12.0
KS,20,1997Q2,0.1383118180153833,1.0,12.0
KS,20,1997Q3,0.23721394024152737,1.0,12.0
KS,20,1997Q4,0.38980385825290587,1.0,12.0
KS,20,1998Q1,0.3969404163106897,1.0,12.0
KS,20,1998Q2,0.41953402608179413,1.0,12.0
KS,20,1998Q3,0.2602315031658244,1.0,12.0
KS,20,1998Q4,0.2719838304798394,1.0,12.0
KS,20,1999Q1,0.43169454881206565,1.0,12.0
KS,20,1999Q2,0.36488032564954376,1.0,12.0
KS,20,1999Q3,0.3152067809469836,1.0,12.0
KS,20,1999Q4,0.24180485675433638,1.0,12.0
KS,20,2000Q1,0.46877253612765163,1.0,12.0
KS,20,2000Q2,0.16474465829871043,1.0,12.0
KS,20,2000Q3,0.4298852784799626,1.0,12.0
KS,20,2000Q4,0.2808521254594737,1.0,12.0
KS,20,2001Q1,0.5637999319058838,1.0,12.0
KS,20,2001Q2,0.32554138571716823,1.0,12.0
KS,20,2001Q3,0.4097389598057505,1.0,12.0
KS,20,2001Q4,0.29755213481126275,1.0,12.0
KS,20,2002Q1,0.2071128258773413,1.0,12.0
KS,20,2002Q2,0.34588811023093086,1.0,12.0
