state,state_fips,quarter_label,bartik_s,weight_sum,n_supersectors
ID,16,2011Q4,0.00010411952026480068,0.9999999999999999,12.0
ID,16,2012Q1,0.00010689909149012406,0.9999999999999999,12.0
ID,16,2012Q2,0.00010971899338918952,0.9999999999999999,12.0
ID,16,2012Q3,0.00010576118003506039,0.9999999999999999,12.0
ID,16,2012Q4,0.00010643749184235208,0.9999999999999999,12.0
ID,16,2013Q1,0.00010770425678143121,0.9999999999999999,12.0
ID,16,2013Q2,0.00010990737120285558,0.9999999999999999,12.0
ID,16,2013Q3,0.00011225893669574234,0.9999999999999999,12.0
ID,16,2013Q4,0.00010994653584666949,0.9999999999999999,12.0
ID,16,2014Q1,0.00011246374483461592,0.9999999999999999,12.0
ID,16,2014Q2,0.00011570976344625973,0.9999999999999999,12.0
ID,16,2014Q3,0.0001191898781879247,0.9999999999999999,12.0
ID,16,2014Q4,0.00012175489801265302,0.9999999999999999,12.0
ID,16,2015Q1,0.00012501930353174588,0.9999999999999999,12.0
ID,16,2015Q2,0.00012335550288179153,0.9999999999999999,12.0
ID,16,2015Q3,0.00012550409140377387,0.9999999999999999,12.0
ID,16,2015Q4,0.00012810650416446293,0.9999999999999999,12.0
ID,16,2016Q1,0.00013038352828820482,0.9999999999999999,12.0
ID,16,2016Q2,0.00012806059050226036,0.9999999999999999,12.0
ID,16,2016Q3,0.000127430913083469,0.9999999999999999,12.0
ID,16,2016Q4,0.0001285137393483922,0.9999999999999999,12.0
ID,16,2017Q1,0.00013180454095698685,0.9999999999999999,12.0
ID,16,2017Q2,0.00013244255339704428,0.9999999999999999,12.0
ID,16,2017Q3,0.00013335432435768776,0.9999999999999999,12.0
ID,16,2017Q4,0.00013274673447439566,0.9999999999999999,12.0
ID,16,2018Q1,0.00013464989074834342,0.9999999999999999,12.0
ID,16,2018Q2,0.0001380927417854603,0.9999999999999999,12.0
ID,16,2018Q3,0.00013916810831471663,0.9999999999999999,12.0
ID,16,2018Q4,0.00014169987099418684,0.9999999999999999,12.0
ID,16,2019Q1,0.00013976945034753925,0.9999999999999999,12.0
ID,16,2019Q2,0.00014195945057595617,0.9999999999999999,12.0
ID,16,2019Q3,0.0001446752014884994,0.9999999999999999,12.0
ID,16,2019Q4,0.00014352162415563616,0.9999999999999999,12.0
ID,16,2020Q1,0.00023366009788789395,0.9999999999999999,12.0
ID,16,2020Q2,0.00017734445353280548,0.9999999999999999,12.0
ID,16,2020Q3,0.0001237482190515275,0.9999999999999999,12.0
ID,16,2020Q4,0.00013560023332770063,0.9999999999999999,12.0
ID,16,2021Q1,0.00013470513069834417,0.9999999999999999,12.0
ID,16,2021Q2,0.0001417218235612461,0.9999999999999999,12.0
ID,16,2021Q3,0.00014730210084754823,0.9999999999999999,12.0
ID,16,2021Q4,0.00015058771666864773,0.9999999999999999,12.0
ID,16,2022Q1,0.00015341626065362845,0.9999999999999999,12.0
ID,16,2022Q2,0.00015066570527642076,0.9999999999999999,12.0
ID,16,2022Q3,0.0001480408133483257,0.9999999999999999,12.0
ID,16,2022Q4,0.00014526865679203614,0.9999999999999999,12.0
ID,16,2023Q1,0.00014717115289920591,0.9999999999999999,12.0
IL,17,2001Q1,0.00014558120990017855,0.9999999999999999,12.0
IL,17,2001Q2,0.0001405564400423965,0.9999999999999999,12.0
IL,17,2001Q3,0.0001387956872605932,0.9999999999999999,12.0
IL,17,2001Q4,0.00013477388990078807,0.9999999999999999,12.0
IL,17,2002Q1,0.00012872070421453087,0.9999999999999999,12.0
IL,17,2002Q2,0.0001274440656189802,0.9999999999999999,12.0
IL,17,2002Q3,0.00012764756994692667,0.9999999999999999,12.0
IL,17,2002Q4,0.00012433250610970195,0.9999999999999999,12.0
IL,17,2003Q1,0.00012568516747087937,0.9999999999999999,12.0
IL,17,2003Q2,0.00012118378986591117,0.9999999999999999,12.0
IL,17,2003Q3,0.0001201394351354427,0.9999999999999999,12.0
IL,17,2003Q4,0.0001226365654455048,0.9999999999999999,12.0
IL,17,2004Q1,0.0001245126221614556,0.9999999999999999,12.0
IL,17,2004Q2,0.00012470732231321195,0.9999999999999999,12.0
IL,17,2004Q3,0.00012658483206319624,0.9999999999999999,12.0
IL,17,2004Q4,0.00012821129869312512,0.9999999999999999,12.0
IL,17,2005Q1,0.00013294883889946436,0.9999999999999999,12.0
IL,17,2005Q2,0.0001319202924701074,0.9999999999999999,12.0
IL,17,2005Q3,0.0001346448901544569,0.9999999999999999,12.0
IL,17,2005Q4,0.00013136850780408663,0.9999999999999999,12.0
IL,17,2006Q1,0.000133749553741653,0.9999999999999999,12.0
IL,17,2006Q2,0.00013596674494418943,0.9999999999999999,12.0
IL,17,2006Q3,0.00013532703629558449,0.9999999999999999,12.0
IL,17,2006Q4,0.00013670564275589082,0.9999999999999999,12.0
IL,17,2007Q1,0.00013558226703668674,0.9999999999999999,12.0
IL,17,2007Q2,0.00013529024736160604,0.9999999999999999,12.0
IL,17,2007Q3,0.00013633282492918623,0.9999999999999999,12.0
IL,17,2007Q4,0.0001340337615801442,0.9999999999999999,12.0
IL,17,2008Q1,0.00013354227650389961,0.9999999999999999,12.0
IL,17,2008Q2,0.00013137253372178033,0.9999999999999999,12.0
IL,17,2008Q3,0.000128421368899639,0.9999999999999999,12.0
IL,17,2008Q4,0.0001277151338866695,0.9999999999999999,12.0
IL,17,2009Q1,0.00012601393215535403,0.9999999999999999,12.0
IL,17,2009Q2,0.00011276050719237901,0.9999999999999999,12.0
IL,17,2009Q3,0.00010606460829293099,0.9999999999999999,12.0
IL,17,2009Q4,0.0001040370092684132,0.9999999999999999,12.0
IL,17,2010Q1,0.00010304243975104463,0.9999999999999999,12.0
IL,17,2010Q2,0.00010199596874155688,0.9999999999999999,12.0
IL,17,2010Q3,0.000102854729482286,0.9999999999999999,12.0
IL,17,2010Q4,0.00010403069936630795,0.9999999999999999,12.0
IL,17,2011Q1,0.00010547721964532456,0.9999999999999999,12.0
IL,17,2011Q2,0.0001063068563370741,0.9999999999999999,12.0
IL,17,2011Q3,0.00010781610057127577,0.9999999999999999,12.0
IL,17,2011Q4,0.00010780293401515566,0.9999999999999999,12.0
IL,17,2012Q1,0.00011005768029988077,0.9999999999999999,12.0
IL,17,2012Q2,0.00011323350616709446,0.9999999999999999,12.0
IL,17,2012Q3,0.00010801176335014697,0.9999999999999999,12.0
IL,17,2012Q4,0.00010968836400972873,0.9999999999999999,12.0
IL,17,2013Q1,0.00011078970451895127,0.9999999999999999,12.0
IL,17,2013Q2,0.00011385228594988646,0.9999999999999999,12.0
IL,17,2013Q3,0.0001167869288040709,0.9999999999999999,12.0
IL,17,2013Q4,0.00011316595821117456,0.9999999999999999,12.0
IL,17,2014Q1,0.00011700334674627815,0.9999999999999999,12.0
IL,17,2014Q2,0.0001198706964986369,0.9999999999999999,12.0
IL,17,2014Q3,0.00012388845846700094,0.9999999999999999,12.0
IL,17,2014Q4,0.00012539367351782233,0.9999999999999999,12.0
IL,17,2015Q1,0.00012861263078172813,0.9999999999999999,12.0
IL,17,2015Q2,0.00012754807361760532,0.9999999999999999,12.0
IL,17,2015Q3,0.00012960261524007293,0.9999999999999999,12.0
IL,17,2015Q4,0.00013271318232449292,0.9999999999999999,12.0
IL,17,2016Q1,0.00013447023329318634,0.9999999999999999,12.0
IL,17,2016Q2,0.0001327231098785968,0.9999999999999999,12.0
IL,17,2016Q3,0.0001320198938450409,0.9999999999999999,12.0
IL,17,2016Q4,0.00013286262955185122,0.9999999999999999,12.0
IL,17,2017Q1,0.00013643357600530464,0.9999999999999999,12.0
IL,17,2017Q2,0.00013726139548438465,0.9999999999999999,12.0
IL,17,2017Q3,0.00013867064882591153,0.9999999999999999,12.0
IL,17,2017Q4,0.00013834862740388272,0.9999999999999999,12.0
IL,17,2018Q1,0.0001399442284539241,0.9999999999999999,12.0
IL,17,2018Q2,0.00014337783465034125,0.9999999999999999,12.0
IL,17,2018Q3,0.00014391558973494528,0.9999999999999999,12.0
IL,17,2018Q4,0.0001475547149629874,0.9999999999999999,12.0
IL,17,2019Q1,0.00014484244329654217,0.9999999999999999,12.0
IL,17,2019Q2,0.00014703259683446543,0.9999999999999999,12.0
IL,17,2019Q3,0.00015029622519163328,0.9999999999999999,12.0
IL,17,2019Q4,0.0001480308984518145,0.9999999999999999,12.0
IL,17,2020Q1,0.00024334597084253897,0.9999999999999999,12.0
IL,17,2020Q2,0.00018551289291658234,0.9999999999999999,12.0
IL,17,2020Q3,0.00013036541255936044,0.9999999999999999,12.0
IL,17,2020Q4,0.00014214461186035684,0.9999999999999999,12.0
IL,17,2021Q1,0.0001418135901573304,0.9999999999999999,12.0
IL,17,2021Q2,0.00014896821500917287,0.9999999999999999,12.0
IL,17,2021Q3,0.00015563251019101544,0.9999999999999999,12.0
IL,17,2021Q4,0.00015900405930913727,0.9999999999999999,12.0
IL,17,2022Q1,0.0001625143643452815,0.9999999999999999,12.0
IL,17,2022Q2,0.00016013114496229362,0.9999999999999999,12.0
IL,17,2022Q3,0.0001567507768177522,0.9999999999999999,12.0
IL,17,2022Q4,0.0001546549069409536,0.9999999999999999,12.0
IL,17,2023Q1,0.0001555550941413604,0.9999999999999999,12.0
IN,18,2001Q1,0.00014112458309662636,1.0000000000000002,12.0
IN,18,2001Q2,0.0001372652315937699,1.0000000000000002,12.0
IN,18,2001Q3,0.00013416500275089397,1.0000000000000002,12.0
IN,18,2001Q4,0.00013147237694186674,1.0000000000000002,12.0
IN,18,2002Q1,0.00012472129392388398,1.0000000000000002,12.0
IN,18,2002Q2,0.0001237136503396061,1.0000000000000002,12.0
IN,18,2002Q3,0.00012396924971519547,1.0000000000000002,12.0
IN,18,2002Q4,0.00012014904610288552,1.0000000000000002,12.0
IN,18,2003Q1,0.00012189410789097921,1.0000000000000002,12.0
IN,18,2003Q2,0.00011726856445234423,1.0000000000000002,12.0
IN,18,2003Q3,0.00011631879057037126,1.0000000000000002,12.0
IN,18,2003Q4,0.00011875630856945899,1.0000000000000002,12.0
IN,18,2004Q1,0.00012041745743202991,1.0000000000000002,12.0
IN,18,2004Q2,0.00011981050992177338,1.0000000000000002,12.0
IN,18,2004Q3,0.00012181220476092851,1.0000000000000002,12.0
IN,18,2004Q4,0.00012363743106589585,1.0000000000000002,12.0
IN,18,2005Q1,0.00012701994285549994,1.0000000000000002,12.0
IN,18,2005Q2,0.000125908787315165,1.0000000000000002,12.0
IN,18,2005Q3,0.00012956136416866464,1.0000000000000002,12.0
IN,18,2005Q4,0.00012658262550779056,1.0000000000000002,12.0
IN,18,2006Q1,0.00012775459686483528,1.0000000000000002,12.0
IN,18,2006Q2,0.00012929207778971245,1.0000000000000002,12.0
IN,18,2006Q3,0.00012844005341249292,1.0000000000000002,12.0
IN,18,2006Q4,0.0001300764372724004,1.0000000000000002,12.0
IN,18,2007Q1,0.00012908799121431856,1.0000000000000002,12.0
IN,18,2007Q2,0.00012857416070103622,1.0000000000000002,12.0
IN,18,2007Q3,0.0001290475457186956,1.0000000000000002,12.0
IN,18,2007Q4,0.00012752983543198355,1.0000000000000002,12.0
IN,18,2008Q1,0.0001259271673420066,1.0000000000000002,12.0
IN,18,2008Q2,0.00012503647631633983,1.0000000000000002,12.0
IN,18,2008Q3,0.00012181303529291075,1.0000000000000002,12.0
IN,18,2008Q4,0.0001216457059401226,1.0000000000000002,12.0
IN,18,2009Q1,0.0001214830494483538,1.0000000000000002,12.0
IN,18,2009Q2,0.00010847554132560032,1.0000000000000002,12.0
IN,18,2009Q3,0.00010108665807945503,1.0000000000000002,12.0
IN,18,2009Q4,9.841873378414355e-05,1.0000000000000002,12.0
IN,18,2010Q1,9.684671674815571e-05,1.0000000000000002,12.0
IN,18,2010Q2,9.522853565920677e-05,1.0000000000000002,12.0
IN,18,2010Q3,9.632832587072037e-05,1.0000000000000002,12.0
IN,18,2010Q4,9.753541766588637e-05,1.0000000000000002,12.0
IN,18,2011Q1,9.791769374059801e-05,1.0000000000000002,12.0
IN,18,2011Q2,9.900948711131054e-05,1.0000000000000002,12.0
IN,18,2011Q3,0.00010000082084029393,1.0000000000000002,12.0
IN,18,2011Q4,9.985707061645972e-05,1.0000000000000002,12.0
IN,18,2012Q1,0.00010203703237550711,1.0000000000000002,12.0
IN,18,2012Q2,0.00010510292465478928,1.0000000000000002,12.0
IN,18,2012Q3,0.00010060081262086894,1.0000000000000002,12.0
IN,18,2012Q4,0.00010194510839867777,1.0000000000000002,12.0
IN,18,2013Q1,0.00010334066057358362,1.0000000000000002,12.0
IN,18,2013Q2,0.00010575800681371815,1.0000000000000002,12.0
IN,18,2013Q3,0.00010774655846984588,1.0000000000000002,12.0
IN,18,2013Q4,0.00010491588387656479,1.0000000000000002,12.0
IN,18,2014Q1,0.00010827239870058402,1.0000000000000002,12.0
IN,18,2014Q2,0.00011108877739887215,1.0000000000000002,12.0
IN,18,2014Q3,0.00011423376635760398,1.0000000000000002,12.0
IN,18,2014Q4,0.00011642982100685738,1.0000000000000002,12.0
IN,18,2015Q1,0.00011920876797138832,1.0000000000000002,12.0
IN,18,2015Q2,0.0001180401334763437,1.0000000000000002,12.0
IN,18,2015Q3,0.00012058020632038405,1.0000000000000002,12.0
IN,18,2015Q4,0.00012296838904724206,1.0000000000000002,12.0
IN,18,2016Q1,0.00012457919197615921,1.0000000000000002,12.0
IN,18,2016Q2,0.00012311627586589753,1.0000000000000002,12.0
IN,18,2016Q3,0.0001227684408848849,1.0000000000000002,12.0
IN,18,2016Q4,0.00012386961297526378,1.0000000000000002,12.0
IN,18,2017Q1,0.00012753192713487217,1.0000000000000002,12.0
IN,18,2017Q2,0.00012831968849558826,1.0000000000000002,12.0
IN,18,2017Q3,0.00012907928992419334,1.0000000000000002,12.0
IN,18,2017Q4,0.00012945663311648552,1.0000000000000002,12.0
IN,18,2018Q1,0.00013146576082412152,1.0000000000000002,12.0
IN,18,2018Q2,0.0001343888911100776,1.0000000000000002,12.0
IN,18,2018Q3,0.0001353281620264329,1.0000000000000002,12.0
IN,18,2018Q4,0.00013840992160356563,1.0000000000000002,12.0
IN,18,2019Q1,0.00013618616594821453,1.0000000000000002,12.0
IN,18,2019Q2,0.00013791308424468185,1.0000000000000002,12.0
IN,18,2019Q3,0.00014071042565562555,1.0000000000000002,12.0
IN,18,2019Q4,0.00013894347030520647,1.0000000000000002,12.0
IN,18,2020Q1,0.00023394495652583495,1.0000000000000002,12.0
IN,18,2020Q2,0.00017762341926244325,1.0000000000000002,12.0
IN,18,2020Q3,0.00012274170794347662,1.0000000000000002,12.0
IN,18,2020Q4,0.00013503013241728673,1.0000000000000002,12.0
IN,18,2021Q1,0.00013373661110508754,1.0000000000000002,12.0
IN,18,2021Q2,0.00014122350673201046,1.0000000000000002,12.0
IN,18,2021Q3,0.00014717407623383288,1.0000000000000002,12.0
IN,18,2021Q4,0.00015034551289263713,1.0000000000000002,12.0
IN,18,2022Q1,0.00015375527243782498,1.0000000000000002,12.0
IN,18,2022Q2,0.00015120766968896467,1.0000000000000002,12.0
IN,18,2022Q3,0.000147827524724936,1.0000000000000002,12.0
IN,18,2022Q4,0.00014618274827008746,1.0000000000000002,12.0
IN,18,2023Q1,0.00014842146739017735,1.0000000000000002,12.0
IA,19,2001Q1,0.00013675664622602558,1.0,12.0
IA,19,2001Q2,0.00013323460597997034,1.0,12.0
IA,19,2001Q3,0.00013048226522084606,1.0,12.0
IA,19,2001Q4,0.00012795773354269693,1.0,12.0
IA,19,2002Q1,0.00012132219498478867,1.0,12.0
IA,19,2002Q2,0.00012059330799770558,1.0,12.0
IA,19,2002Q3,0.0001207842740767651,1.0,12.0
IA,19,2002Q4,0.00011694885903960683,1.0,12.0
IA,19,2003Q1,0.0001189306538895145,1.0,12.0
IA,19,2003Q2,0.00011445176552502825,1.0,12.0
IA,19,2003Q3,0.00011361037757318317,1.0,12.0
IA,19,2003Q4,0.00011604188048614802,1.0,12.0
IA,19,2004Q1,0.00011781215982691741,1.0,12.0
IA,19,2004Q2,0.00011747499786801731,1.0,12.0
IA,19,2004Q3,0.00011921832541180895,1.0,12.0
IA,19,2004Q4,0.00012088355822345726,1.0,12.0
IA,19,2005Q1,0.00012443085344237685,1.0,12.0
IA,19,2005Q2,0.00012292870729533532,1.0,12.0
IA,19,2005Q3,0.00012639714716532196,1.0,12.0
IA,19,2005Q4,0.00012362050852410953,1.0,12.0
IA,19,2006Q1,0.00012502743958374852,1.0,12.0
IA,19,2006Q2,0.00012659388291129376,1.0,12.0
IA,19,2006Q3,0.0001256690384117088,1.0,12.0
IA,19,2006Q4,0.00012703370133979803,1.0,12.0
IA,19,2007Q1,0.00012616649940615674,1.0,12.0
IA,19,2007Q2,0.0001257198129508484,1.0,12.0
IA,19,2007Q3,0.0001263206315601757,1.0,12.0
IA,19,2007Q4,0.00012444619775140283,1.0,12.0
IA,19,2008Q1,0.00012325058895039094,1.0,12.0
IA,19,2008Q2,0.00012204715173073955,1.0,12.0
IA,19,2008Q3,0.00011914722956226503,1.0,12.0
IA,19,2008Q4,0.00011856424202457203,1.0,12.0
IA,19,2009Q1,0.00011797245920262893,1.0,12.0
IA,19,2009Q2,0.0001056862773680758,1.0,12.0
IA,19,2009Q3,9.89807403157332e-05,1.0,12.0
IA,19,2009Q4,9.651364200462323e-05,1.0,12.0
IA,19,2010Q1,9.490112687059906e-05,1.0,12.0
IA,19,2010Q2,9.344399434483849e-05,1.0,12.0
IA,19,2010Q3,9.406150369915726e-05,1.0,12.0
IA,19,2010Q4,9.53162223196134e-05,1.0,12.0
IA,19,2011Q1,9.545749906671286e-05,1.0,12.0
IA,19,2011Q2,9.646729313554837e-05,1.0,12.0
IA,19,2011Q3,9.739045514327191e-05,1.0,12.0
IA,19,2011Q4,9.744913636561788e-05,1.0,12.0
IA,19,2012Q1,9.961981607357753e-05,1.0,12.0
IA,19,2012Q2,0.00010287560357748164,1.0,12.0
IA,19,2012Q3,9.884480800478915e-05,1.0,12.0
IA,19,2012Q4,9.997089858897002e-05,1.0,12.0
IA,19,2013Q1,0.00010164056269597477,1.0,12.0
IA,19,2013Q2,0.00010366237309010677,1.0,12.0
IA,19,2013Q3,0.00010600581033581924,1.0,12.0
IA,19,2013Q4,0.0001031070274408674,1.0,12.0
IA,19,2014Q1,0.00010627723904616262,1.0,12.0
IA,19,2014Q2,0.00010912436656669304,1.0,12.0
IA,19,2014Q3,0.00011196238391212351,1.0,12.0
IA,19,2014Q4,0.0001144903080106199,1.0,12.0
IA,19,2015Q1,0.00011671935350786844,1.0,12.0
IA,19,2015Q2,0.00011574492895430537,1.0,12.0
IA,19,2015Q3,0.00011801307585945172,1.0,12.0
IA,19,2015Q4,0.00012031920146127865,1.0,12.0
IA,19,2016Q1,0.00012176735850710241,1.0,12.0
IA,19,2016Q2,0.00012008241613748278,1.0,12.0
IA,19,2016Q3,0.00011966331079216343,1.0,12.0
IA,19,2016Q4,0.00012068195935112998,1.0,12.0
IA,19,2017Q1,0.00012458675546221526,1.0,12.0
IA,19,2017Q2,0.00012492878303875163,1.0,12.0
IA,19,2017Q3,0.00012554949685850836,1.0,12.0
IA,19,2017Q4,0.0001261097092880437,1.0,12.0
IA,19,2018Q1,0.00012787410915345045,1.0,12.0
IA,19,2018Q2,0.00013077262951617966,1.0,12.0
IA,19,2018Q3,0.00013207529176680212,1.0,12.0
IA,19,2018Q4,0.000134637580428326,1.0,12.0
IA,19,2019Q1,0.00013250136435500064,1.0,12.0
IA,19,2019Q2,0.00013428935110851333,1.0,12.0
IA,19,2019Q3,0.0001373583094766167,1.0,12.0
IA,19,2019Q4,0.00013536259753997901,1.0,12.0
IA,19,2020Q1,0.00022764061386627596,1.0,12.0
IA,19,2020Q2,0.0001725780614877232,1.0,12.0
IA,19,2020Q3,0.00011924657250216443,1.0,12.0
IA,19,2020Q4,0.00013094079311590505,1.0,12.0
IA,19,2021Q1,0.00012962027169682392,1.0,12.0
IA,19,2021Q2,0.00013709777585192926,1.0,12.0
IA,19,2021Q3,0.00014306954638426862,1.0,12.0
IA,19,2021Q4,0.00014593373670619494,1.0,12.0
IA,19,2022Q1,0.0001487487141696437,1.0,12.0
IA,19,2022Q2,0.00014634061014145224,1.0,12.0
IA,19,2022Q3,0.00014361644538146766,1.0,12.0
IA,19,2022Q4,0.00014198499639120563,1.0,12.0
IA,19,2023Q1,0.0001438911063419375,1.0,12.0
KS,20,2001Q1,0.00013849398466494282,1.0,12.0
KS,20,2001Q2,0.00013472289220455735,1.0,12.0
KS,20,2001Q3,0.0001323486551702543,1.0,12.0
KS,20,2001Q4,0.00012920897611959698,1.0,12.0
KS,20,2002Q1,0.0001226777692187212,1.0,12.0
KS,20,2002Q2,0.00012161441464085269,1.0,12.0
KS,20,2002Q3,0.00012184340777778711,1.0,12.0
KS,20,2002Q4,0.00011829634165838303,1.0,12.0
KS,20,2003Q1,0.00011991740809956063,1.0,12.0
KS,20,2003Q2,0.00011545683720232786,1.0,12.0
KS,20,2003Q3,0.00011447049379694694,1.0,12.0
KS,20,2003Q4,0.00011680526924155715,1.0,12.0
KS,20,2004Q1,0.00011850269725864557,1.0,12.0
KS,20,2004Q2,0.0001182755022518203,1.0,12.0
KS,20,2004Q3,0.00011999544479733868,1.0,12.0
KS,20,2004Q4,0.00012153433562775956,1.0,12.0
KS,20,2005Q1,0.00012552100326050983,1.0,12.0
KS,20,2005Q2,0.0001243151823083941,1.0,12.0
KS,20,2005Q3,0.00012767329546233813,1.0,12.0
KS,20,2005Q4,0.00012469567428480355,1.0,12.0
KS,20,2006Q1,0.00012642793179303048,1.0,12.0
KS,20,2006Q2,0.00012821471207356082,1.0,12.0
KS,20,2006Q3,0.00012735767043165063,1.0,12.0
KS,20,2006Q4,0.00012866931877351947,1.0,12.0
KS,20,2007Q1,0.00012762123447333733,1.0,12.0
KS,20,2007Q2,0.0001272675345082887,1.0,12.0
KS,20,2007Q3,0.00012806495354543372,1.0,12.0
KS,20,2007Q4,0.00012598839692070691,1.0,12.0
KS,20,2008Q1,0.00012509112709929875,1.0,12.0
KS,20,2008Q2,0.0001235636145459583,1.0,12.0
KS,20,2008Q3,0.00012059361755865695,1.0,12.0
KS,20,2008Q4,0.00012046111030285158,1.0,12.0
KS,20,2009Q1,0.00011916308583512492,1.0,12.0
KS,20,2009Q2,0.0001068938912863223,1.0,12.0
KS,20,2009Q3,0.00010007863609989964,1.0,12.0
KS,20,2009Q4,9.792532483498238e-05,1.0,12.0
KS,20,2010Q1,9.648720412288377e-05,1.0,12.0
KS,20,2010Q2,9.499120674032194e-05,1.0,12.0
KS,20,2010Q3,9.596207250947244e-05,1.0,12.0
KS,20,2010Q4,9.726651273045517e-05,1.0,12.0
KS,20,2011Q1,9.77779206089744e-05,1.0,12.0
KS,20,2011Q2,9.893281015415963e-05,1.0,12.0
KS,20,2011Q3,9.999804486376899e-05,1.0,12.0
KS,20,2011Q4,9.989229861638894e-05,1.0,12.0
KS,20,2012Q1,0.00010220891877586464,1.0,12.0
KS,20,2012Q2,0.00010520663865589326,1.0,12.0
KS,20,2012Q3,0.00010088079551776096,1.0,12.0
KS,20,2012Q4,0.00010208241219807837,1.0,12.0
KS,20,2013Q1,0.00010331613554022151,1.0,12.0
KS,20,2013Q2,0.00010599672158084036,1.0,12.0
KS,20,2013Q3,0.00010864911070200314,1.0,12.0
KS,20,2013Q4,0.00010540020621405417,1.0,12.0
KS,20,2014Q1,0.00010895175249129075,1.0,12.0
KS,20,2014Q2,0.00011164427649576661,1.0,12.0
KS,20,2014Q3,0.00011486834707696034,1.0,12.0
KS,20,2014Q4,0.00011694627888997707,1.0,12.0
KS,20,2015Q1,0.00011971635730504887,1.0,12.0
KS,20,2015Q2,0.0001185751039769819,1.0,12.0
KS,20,2015Q3,0.00012077355351263326,1.0,12.0
KS,20,2015Q4,0.00012328103039431067,1.0,12.0
KS,20,2016Q1,0.00012486804271048306,1.0,12.0
KS,20,2016Q2,0.0001232250312661807,1.0,12.0
KS,20,2016Q3,0.0001226572754343718,1.0,12.0
KS,20,2016Q4,0.00012354744263043141,1.0,12.0
KS,20,2017Q1,0.00012714676748851368,1.0,12.0
KS,20,2017Q2,0.00012771044816626317,1.0,12.0
KS,20,2017Q3,0.00012876909469398994,1.0,12.0
KS,20,2017Q4,0.00012893661254047644,1.0,12.0
KS,20,2018Q1,0.00013064605552977538,1.0,12.0
KS,20,2018Q2,0.00013374685611339108,1.0,12.0
KS,20,2018Q3,0.00013463050869534697,1.0,12.0
KS,20,2018Q4,0.00013750567629859688,1.0,12.0
KS,20,2019Q1,0.00013538390180515466,1.0,12.0
KS,20,2019Q2,0.00013711311863346664,1.0,12.0
KS,20,2019Q3,0.00014004913229436353,1.0,12.0
KS,20,2019Q4,0.0001380840749297334,1.0,12.0
KS,20,2020Q1,0.00022959111424236716,1.0,12.0
KS,20,2020Q2,0.00017464079968203478,1.0,12.0
KS,20,2020Q3,0.00012121590186445982,1.0,12.0
KS,20,2020Q4,0.00013280231585543917,1.0,12.0
KS,20,2021Q1,0.0001319355632848078,1.0,12.0
KS,20,2021Q2,0.0001392236153179359,1.0,12.0
KS,20,2021Q3,0.00014537295848340438,1.0,12.0
KS,20,2021Q4,0.00014854461610848784,1.0,12.0
KS,20,2022Q1,0.00015131090868045265,1.0,12.0
KS,20,2022Q2,0.00014888977548081664,1.0,12.0
KS,20,2022Q3,0.0001460408544177158,1.0,12.0
KS,20,2022Q4,0.00014421159712702417,1.0,12.0
KS,20,2023Q1,0.00014576127316653892,1.0,12.0
KY,21,2001Q1,0.0001388899681441528,1.0,12.0
KY,21,2001Q2,0.00013523136292496946,1.0,12.0
KY,21,2001Q3,0.00013270694393026337,1.0,12.0
KY,21,2001Q4,0.00012965356844648834,1.0,12.0
KY,21,2002Q1,0.00012316614460663314,1.0,12.0
KY,21,2002Q2,0.00012195447589803694,1.0,12.0
KY,21,2002Q3,0.00012234645420647165,1.0,12.0
KY,21,2002Q4,0.00011853267722569906,1.0,12.0
KY,21,2003Q1,0.00012046504560363649,1.0,12.0
KY,21,2003Q2,0.00011592428652361547,1.0,12.0
KY,21,2003Q3,0.00011483868288600023,1.0,12.0
KY,21,2003Q4,0.00011752792751563212,1.0,12.0
KY,21,2004Q1,0.00011934937274410072,1.0,12.0
KY,21,2004Q2,0.00011897276308878935,1.0,12.0
KY,21,2004Q3,0.00012093524463266031,1.0,12.0
KY,21,2004Q4,0.00012275443328578769,1.0,12.0
KY,21,2005Q1,0.00012644057136276706,1.0,12.0
KY,21,2005Q2,0.00012535768180109945,1.0,12.0
KY,21,2005Q3,0.00012868356434333572,1.0,12.0
KY,21,2005Q4,0.00012590660529612852,1.0,12.0
KY,21,2006Q1,0.00012722342732594415,1.0,12.0
KY,21,2006Q2,0.00012888288884499717,1.0,12.0
KY,21,2006Q3,0.0001281184779042061,1.0,12.0
KY,21,2006Q4,0.0001292918951165149,1.0,12.0
KY,21,2007Q1,0.00012841838325409994,1.0,12.0
KY,21,2007Q2,0.00012807472514604504,1.0,12.0
KY,21,2007Q3,0.0001284969423905965,1.0,12.0
KY,21,2007Q4,0.00012689304476047288,1.0,12.0
KY,21,2008Q1,0.00012586615630248778,1.0,12.0
KY,21,2008Q2,0.00012446522308331677,1.0,12.0
KY,21,2008Q3,0.00012168426825486778,1.0,12.0
KY,21,2008Q4,0.00012099131473649246,1.0,12.0
KY,21,2009Q1,0.00011997380219858035,1.0,12.0
KY,21,2009Q2,0.0001074249983979822,1.0,12.0
KY,21,2009Q3,0.00010073841242500173,1.0,12.0
KY,21,2009Q4,9.850954806468696e-05,1.0,12.0
KY,21,2010Q1,9.674533783470858e-05,1.0,12.0
KY,21,2010Q2,9.549248138574333e-05,1.0,12.0
KY,21,2010Q3,9.635377540970864e-05,1.0,12.0
KY,21,2010Q4,9.755906037073336e-05,1.0,12.0
