state,state_fips,quarter_label,bartik_ld,weight_sum,n_supersectors
MS,28,2016Q3,-0.0878481586489404,1.0,12.0
MS,28,2016Q4,-0.16193281796193582,1.0,12.0
MS,28,2017Q1,-0.07466707254758882,1.0,12.0
MS,28,2017Q2,-0.028690152734876254,1.0,12.0
MS,28,2017Q3,-0.10966311223841624,1.0,12.0
MS,28,2017Q4,-0.09756891449644713,1.0,12.0
MS,28,2018Q1,-0.035111331571281,1.0,12.0
MS,28,2018Q2,0.0014585975930396199,1.0,12.0
MS,28,2018Q3,-0.03265990200692936,1.0,12.0
MS,28,2018Q4,0.0717152920661222,1.0,12.0
MS,28,2019Q1,-0.13702683183973663,1.0,12.0
MS,28,2019Q2,-0.050302760159704,1.0,12.0
MS,28,2019Q3,-0.08091749040501837,1.0,12.0
MS,28,2019Q4,-0.09857653938469502,1.0,12.0
MS,28,2020Q1,1.1471692807218712,1.0,12.0
MS,28,2020Q2,0.450033619758435,1.0,12.0
MS,28,2020Q3,-0.19504398321287025,1.0,12.0
MS,28,2020Q4,0.01630771738429085,1.0,12.0
MS,28,2021Q1,-0.2547131192052724,1.0,12.0
MS,28,2021Q2,-0.2903067283226399,1.0,12.0
MS,28,2021Q3,-0.1947182743124338,1.0,12.0
MS,28,2021Q4,-0.3413382576817438,1.0,12.0
MS,28,2022Q1,-0.0993766589171178,1.0,12.0
MS,28,2022Q2,-0.12853431684468472,1.0,12.0
MS,28,2022Q3,-0.15810572037600706,1.0,12.0
MS,28,2022Q4,-0.22248433690571007,1.0,12.0
MS,28,2023Q1,-0.06678072737019605,1.0,12.0
MO,29,2001Q2,-0.06554092943213084,0.9999999999999999,12.0
MO,29,2001Q3,0.09592397707174934,0.9999999999999999,12.0
MO,29,2001Q4,0.0937871398268446,0.9999999999999999,12.0
MO,29,2002Q1,-0.12341585850153226,0.9999999999999999,12.0
MO,29,2002Q2,0.11092891209794348,0.9999999999999999,12.0
MO,29,2002Q3,0.045157361347815395,0.9999999999999999,12.0
MO,29,2002Q4,0.12052653329155895,0.9999999999999999,12.0
MO,29,2003Q1,0.028259686025112474,0.9999999999999999,12.0
MO,29,2003Q2,-0.008329717118383016,0.9999999999999999,12.0
MO,29,2003Q3,-0.10934950081962723,0.9999999999999999,12.0
MO,29,2003Q4,-0.03112927996278999,0.9999999999999999,12.0
MO,29,2004Q1,0.15115430462489096,0.9999999999999999,12.0
MO,29,2004Q2,-0.04286314994994223,0.9999999999999999,12.0
MO,29,2004Q3,0.04967881725472429,0.9999999999999999,12.0
MO,29,2004Q4,0.034226213247257144,0.9999999999999999,12.0
MO,29,2005Q1,0.03547834409709322,0.9999999999999999,12.0
MO,29,2005Q2,0.1261344171094424,0.9999999999999999,12.0
MO,29,2005Q3,-0.0053288367206175856,0.9999999999999999,12.0
MO,29,2005Q4,0.05535221991116635,0.9999999999999999,12.0
MO,29,2006Q1,-0.0355719686799934,0.9999999999999999,12.0
MO,29,2006Q2,0.07918986372102196,0.9999999999999999,12.0
MO,29,2006Q3,0.05619386402059424,0.9999999999999999,12.0
MO,29,2006Q4,-0.032528663706574173,0.9999999999999999,12.0
MO,29,2007Q1,0.035932728252991514,0.9999999999999999,12.0
MO,29,2007Q2,0.06080762423695152,0.9999999999999999,12.0
MO,29,2007Q3,0.056839001126592084,0.9999999999999999,12.0
MO,29,2007Q4,0.028991187760853077,0.9999999999999999,12.0
MO,29,2008Q1,0.1952622197230696,0.9999999999999999,12.0
MO,29,2008Q2,0.03331122315985112,0.9999999999999999,12.0
MO,29,2008Q3,0.1702566873934973,0.9999999999999999,12.0
MO,29,2008Q4,0.3475514434844667,0.9999999999999999,12.0
MO,29,2009Q1,0.27180057555659815,0.9999999999999999,12.0
MO,29,2009Q2,0.03992034981266532,0.9999999999999999,12.0
MO,29,2009Q3,0.030110902799018454,0.9999999999999999,12.0
MO,29,2009Q4,-0.04531317235592079,0.9999999999999999,12.0
MO,29,2010Q1,0.008119358841376434,0.9999999999999999,12.0
MO,29,2010Q2,-0.0776584687354214,0.9999999999999999,12.0
MO,29,2010Q3,-0.06713196840312774,0.9999999999999999,12.0
MO,29,2010Q4,-0.04686876973621728,0.9999999999999999,12.0
MO,29,2011Q1,0.051408148179138295,0.9999999999999999,12.0
MO,29,2011Q2,-0.022593142262889117,0.9999999999999999,12.0
MO,29,2011Q3,-0.007251123486509173,0.9999999999999999,12.0
MO,29,2011Q4,-0.06632321010244212,0.9999999999999999,12.0
MO,29,2012Q1,-0.08123342431635519,0.9999999999999999,12.0
MO,29,2012Q2,-0.024599454089456886,0.9999999999999999,12.0
MO,29,2012Q3,-0.0030452692695773294,0.9999999999999999,12.0
MO,29,2012Q4,0.05044774407835669,0.9999999999999999,12.0
MO,29,2013Q1,-0.12748515519804005,0.9999999999999999,12.0
MO,29,2013Q2,0.015189230401479414,0.9999999999999999,12.0
MO,29,2013Q3,-0.06966222568714206,0.9999999999999999,12.0
MO,29,2013Q4,-0.18559812383874943,0.9999999999999999,12.0
MO,29,2014Q1,0.0759662907323831,0.9999999999999999,12.0
MO,29,2014Q2,-0.08800827544546674,0.9999999999999999,12.0
MO,29,2014Q3,-0.14730806474808145,0.9999999999999999,12.0
MO,29,2014Q4,0.03280000573185945,0.9999999999999999,12.0
MO,29,2015Q1,-0.06129923173658653,0.9999999999999999,12.0
MO,29,2015Q2,-0.07479103771262172,0.9999999999999999,12.0
MO,29,2015Q3,-0.03242635058689608,0.9999999999999999,12.0
MO,29,2015Q4,0.04962591035487164,0.9999999999999999,12.0
MO,29,2016Q1,-0.03418356970421827,0.9999999999999999,12.0
MO,29,2016Q2,-0.01939674158345804,0.9999999999999999,12.0
MO,29,2016Q3,-0.08447181475688514,0.9999999999999999,12.0
MO,29,2016Q4,-0.14125942178016757,0.9999999999999999,12.0
MO,29,2017Q1,-0.06191996782032326,0.9999999999999999,12.0
MO,29,2017Q2,-0.01006092974148495,0.9999999999999999,12.0
MO,29,2017Q3,-0.08314166215019195,0.9999999999999999,12.0
MO,29,2017Q4,-0.08767634849191867,0.9999999999999999,12.0
MO,29,2018Q1,-0.020954206873574757,0.9999999999999999,12.0
MO,29,2018Q2,0.0077721693001647565,0.9999999999999999,12.0
MO,29,2018Q3,-0.033637693596744574,0.9999999999999999,12.0
MO,29,2018Q4,0.0777608754621461,0.9999999999999999,12.0
MO,29,2019Q1,-0.13075932589132508,0.9999999999999999,12.0
MO,29,2019Q2,-0.03646645792416926,0.9999999999999999,12.0
MO,29,2019Q3,-0.06321615886143567,0.9999999999999999,12.0
MO,29,2019Q4,-0.09435213021708407,0.9999999999999999,12.0
MO,29,2020Q1,1.1368663065708315,0.9999999999999999,12.0
MO,29,2020Q2,0.43867023963832485,0.9999999999999999,12.0
MO,29,2020Q3,-0.19635763214869897,0.9999999999999999,12.0
MO,29,2020Q4,0.027356413127502706,0.9999999999999999,12.0
MO,29,2021Q1,-0.22706686910530297,0.9999999999999999,12.0
MO,29,2021Q2,-0.27829567207495226,0.9999999999999999,12.0
MO,29,2021Q3,-0.18306595573273013,0.9999999999999999,12.0
MO,29,2021Q4,-0.3213571081083539,0.9999999999999999,12.0
MO,29,2022Q1,-0.08087080390263998,0.9999999999999999,12.0
MO,29,2022Q2,-0.0883742436764373,0.9999999999999999,12.0
MO,29,2022Q3,-0.1335618147869552,0.9999999999999999,12.0
MO,29,2022Q4,-0.1894268386281073,0.9999999999999999,12.0
MO,29,2023Q1,-0.042230549211943004,0.9999999999999999,12.0
MT,30,2001Q2,-0.12984074912990323,1.0,12.0
MT,30,2001Q3,0.046074014064359174,1.0,12.0
MT,30,2001Q4,0.05062426372412503,1.0,12.0
MT,30,2002Q1,-0.16981248941094126,1.0,12.0
MT,30,2002Q2,0.08074788986260233,1.0,12.0
MT,30,2002Q3,0.022038831981480343,1.0,12.0
MT,30,2002Q4,0.08350072879279195,1.0,12.0
MT,30,2003Q1,0.006270848629574898,1.0,12.0
MT,30,2003Q2,-0.020160873170728615,1.0,12.0
MT,30,2003Q3,-0.1254010366207888,1.0,12.0
MT,30,2003Q4,-0.037460637899923016,1.0,12.0
MT,30,2004Q1,0.14651667062146917,1.0,12.0
MT,30,2004Q2,-0.04644729452140604,1.0,12.0
MT,30,2004Q3,0.031898230810419335,1.0,12.0
MT,30,2004Q4,0.026309781078058928,1.0,12.0
MT,30,2005Q1,0.033440135947487494,1.0,12.0
MT,30,2005Q2,0.11296674323081599,1.0,12.0
MT,30,2005Q3,-0.014619169552155573,1.0,12.0
MT,30,2005Q4,0.04401368825294246,1.0,12.0
MT,30,2006Q1,-0.044894495616950504,1.0,12.0
MT,30,2006Q2,0.06656342574510493,1.0,12.0
MT,30,2006Q3,0.041194577367090375,1.0,12.0
MT,30,2006Q4,-0.0423150275267451,1.0,12.0
MT,30,2007Q1,0.011762541129293556,1.0,12.0
MT,30,2007Q2,0.048652969501012944,1.0,12.0
MT,30,2007Q3,0.040954655822191696,1.0,12.0
MT,30,2007Q4,0.009234566875047992,1.0,12.0
MT,30,2008Q1,0.20098131201326025,1.0,12.0
MT,30,2008Q2,0.016051086037662338,1.0,12.0
MT,30,2008Q3,0.1588972380190708,1.0,12.0
MT,30,2008Q4,0.31785029665889275,1.0,12.0
MT,30,2009Q1,0.223159753863453,1.0,12.0
MT,30,2009Q2,0.014605145913098506,1.0,12.0
MT,30,2009Q3,0.031828084602650984,1.0,12.0
MT,30,2009Q4,-0.04690144277900511,1.0,12.0
MT,30,2010Q1,0.006755440750538243,1.0,12.0
MT,30,2010Q2,-0.07249617809370162,1.0,12.0
MT,30,2010Q3,-0.07569936418832543,1.0,12.0
MT,30,2010Q4,-0.05077218097455629,1.0,12.0
MT,30,2011Q1,0.04384453513239816,1.0,12.0
MT,30,2011Q2,-0.014342082092988997,1.0,12.0
MT,30,2011Q3,0.007959500575030972,1.0,12.0
MT,30,2011Q4,-0.05148060497662388,1.0,12.0
MT,30,2012Q1,-0.060214892398768524,1.0,12.0
MT,30,2012Q2,-0.004743116781053949,1.0,12.0
MT,30,2012Q3,0.029260743170648817,1.0,12.0
MT,30,2012Q4,0.07218476800861771,1.0,12.0
MT,30,2013Q1,-0.10252177108873568,1.0,12.0
MT,30,2013Q2,0.040197485285600805,1.0,12.0
MT,30,2013Q3,-0.04944947817051227,1.0,12.0
MT,30,2013Q4,-0.14965624537908095,1.0,12.0
MT,30,2014Q1,0.09406496999924366,1.0,12.0
MT,30,2014Q2,-0.07207390112052763,1.0,12.0
MT,30,2014Q3,-0.12197841189083058,1.0,12.0
MT,30,2014Q4,0.053581337690972404,1.0,12.0
MT,30,2015Q1,-0.023126342676720972,1.0,12.0
MT,30,2015Q2,-0.03567849209344441,1.0,12.0
MT,30,2015Q3,0.006722534703495878,1.0,12.0
MT,30,2015Q4,0.0773476993656905,1.0,12.0
MT,30,2016Q1,-0.006267010866730448,1.0,12.0
MT,30,2016Q2,-0.0011745650843518185,1.0,12.0
MT,30,2016Q3,-0.05698231199298853,1.0,12.0
MT,30,2016Q4,-0.12812347990310025,1.0,12.0
MT,30,2017Q1,-0.03346502808321482,1.0,12.0
MT,30,2017Q2,0.012465565443295822,1.0,12.0
MT,30,2017Q3,-0.05949945983042163,1.0,12.0
MT,30,2017Q4,-0.06330305311376329,1.0,12.0
MT,30,2018Q1,-0.00726228038099405,1.0,12.0
MT,30,2018Q2,0.026793885916676575,1.0,12.0
MT,30,2018Q3,-0.0019008407865640292,1.0,12.0
MT,30,2018Q4,0.08320862963369949,1.0,12.0
MT,30,2019Q1,-0.11186459347400929,1.0,12.0
MT,30,2019Q2,-0.020391640514054888,1.0,12.0
MT,30,2019Q3,-0.044320033008670406,1.0,12.0
MT,30,2019Q4,-0.069825002752163,1.0,12.0
MT,30,2020Q1,1.1938723044625115,1.0,12.0
MT,30,2020Q2,0.46408215795377017,1.0,12.0
MT,30,2020Q3,-0.1914335646907109,1.0,12.0
MT,30,2020Q4,0.04342445567886459,1.0,12.0
MT,30,2021Q1,-0.22768351936747278,1.0,12.0
MT,30,2021Q2,-0.29036922763268735,1.0,12.0
MT,30,2021Q3,-0.22007029955325236,1.0,12.0
MT,30,2021Q4,-0.3429586972270021,1.0,12.0
MT,30,2022Q1,-0.11159930258511899,1.0,12.0
MT,30,2022Q2,-0.12300718351496835,1.0,12.0
MT,30,2022Q3,-0.15574584734777622,1.0,12.0
MT,30,2022Q4,-0.2295859412234677,1.0,12.0
MT,30,2023Q1,-0.06298433322709954,1.0,12.0
NE,31,2001Q2,-0.05888201303135819,1.0,12.0
NE,31,2001Q3,0.09564705877087035,1.0,12.0
NE,31,2001Q4,0.09870896150536346,1.0,12.0
NE,31,2002Q1,-0.11492231325449984,1.0,12.0
NE,31,2002Q2,0.1186654183661777,1.0,12.0
NE,31,2002Q3,0.05271209593454517,1.0,12.0
NE,31,2002Q4,0.12004361856769755,1.0,12.0
NE,31,2003Q1,0.030969340744002278,1.0,12.0
NE,31,2003Q2,-0.010130184362656799,1.0,12.0
NE,31,2003Q3,-0.11010827684610455,1.0,12.0
NE,31,2003Q4,-0.03247635499518091,1.0,12.0
NE,31,2004Q1,0.15215250707384406,1.0,12.0
NE,31,2004Q2,-0.04582320833357478,1.0,12.0
NE,31,2004Q3,0.04976623080356564,1.0,12.0
NE,31,2004Q4,0.03925175939053967,1.0,12.0
NE,31,2005Q1,0.037273371695094266,1.0,12.0
NE,31,2005Q2,0.12666136942434586,1.0,12.0
NE,31,2005Q3,-0.006197018817643445,1.0,12.0
NE,31,2005Q4,0.05912837198763302,1.0,12.0
NE,31,2006Q1,-0.03321495144151533,1.0,12.0
NE,31,2006Q2,0.07501043294148398,1.0,12.0
NE,31,2006Q3,0.059559199579272304,1.0,12.0
NE,31,2006Q4,-0.03649777560419665,1.0,12.0
NE,31,2007Q1,0.037144395358954675,1.0,12.0
NE,31,2007Q2,0.060956372378086335,1.0,12.0
NE,31,2007Q3,0.06144961782467663,1.0,12.0
NE,31,2007Q4,0.034466772011980354,1.0,12.0
NE,31,2008Q1,0.19785171265444942,1.0,12.0
NE,31,2008Q2,0.03901923521728845,1.0,12.0
NE,31,2008Q3,0.17651594979393365,1.0,12.0
NE,31,2008Q4,0.35214362058381493,1.0,12.0
NE,31,2009Q1,0.28598918761329456,1.0,12.0
NE,31,2009Q2,0.053534882139959994,1.0,12.0
NE,31,2009Q3,0.039730032931248084,1.0,12.0
NE,31,2009Q4,-0.03894474808546558,1.0,12.0
NE,31,2010Q1,0.005358370240442823,1.0,12.0
NE,31,2010Q2,-0.07876685858244471,1.0,12.0
NE,31,2010Q3,-0.07460209468215945,1.0,12.0
NE,31,2010Q4,-0.04556209757107682,1.0,12.0
NE,31,2011Q1,0.04216902054575783,1.0,12.0
NE,31,2011Q2,-0.03458084445702454,1.0,12.0
NE,31,2011Q3,-0.016406367850727466,1.0,12.0
NE,31,2011Q4,-0.07441542842339888,1.0,12.0
NE,31,2012Q1,-0.08734290350942718,1.0,12.0
NE,31,2012Q2,-0.023871829181734742,1.0,12.0
NE,31,2012Q3,-0.006090934057906641,1.0,12.0
NE,31,2012Q4,0.04956953668791164,1.0,12.0
NE,31,2013Q1,-0.12699865148932968,1.0,12.0
NE,31,2013Q2,0.01054700326240638,1.0,12.0
NE,31,2013Q3,-0.06756011517822086,1.0,12.0
NE,31,2013Q4,-0.1815549076555658,1.0,12.0
NE,31,2014Q1,0.07596477630108353,1.0,12.0
NE,31,2014Q2,-0.08877720223252278,1.0,12.0
NE,31,2014Q3,-0.15342938688709948,1.0,12.0
NE,31,2014Q4,0.031921060424037744,1.0,12.0
NE,31,2015Q1,-0.058064299706703064,1.0,12.0
NE,31,2015Q2,-0.07033148736603066,1.0,12.0
NE,31,2015Q3,-0.024983369366283176,1.0,12.0
NE,31,2015Q4,0.049648970688145055,1.0,12.0
NE,31,2016Q1,-0.029781418748571823,1.0,12.0
NE,31,2016Q2,-0.0178533140414983,1.0,12.0
NE,31,2016Q3,-0.08482031057092568,1.0,12.0
NE,31,2016Q4,-0.14268909033471042,1.0,12.0
NE,31,2017Q1,-0.06344428426717798,1.0,12.0
NE,31,2017Q2,-0.013167830790923294,1.0,12.0
NE,31,2017Q3,-0.09280904981631208,1.0,12.0
NE,31,2017Q4,-0.08933636898123178,1.0,12.0
NE,31,2018Q1,-0.029219277551357392,1.0,12.0
NE,31,2018Q2,0.007615364867042117,1.0,12.0
NE,31,2018Q3,-0.035898710969304796,1.0,12.0
NE,31,2018Q4,0.07577041054235771,1.0,12.0
NE,31,2019Q1,-0.12978325610326286,1.0,12.0
NE,31,2019Q2,-0.040367622462576615,1.0,12.0
NE,31,2019Q3,-0.061992228681436945,1.0,12.0
NE,31,2019Q4,-0.09488246181691717,1.0,12.0
NE,31,2020Q1,1.117036385205175,1.0,12.0
NE,31,2020Q2,0.4360068810706411,1.0,12.0
NE,31,2020Q3,-0.19319334872728067,1.0,12.0
NE,31,2020Q4,0.020737487684458718,1.0,12.0
NE,31,2021Q1,-0.22311168239600918,1.0,12.0
NE,31,2021Q2,-0.27857278994374945,1.0,12.0
NE,31,2021Q3,-0.183010081577452,1.0,12.0
NE,31,2021Q4,-0.32832036114039825,1.0,12.0
NE,31,2022Q1,-0.08748783145254033,1.0,12.0
NE,31,2022Q2,-0.0980448506309395,1.0,12.0
NE,31,2022Q3,-0.13217223374450704,1.0,12.0
NE,31,2022Q4,-0.1843610486409816,1.0,12.0
NE,31,2023Q1,-0.04184170645165316,1.0,12.0
NV,32,2001Q2,-0.12522731626053749,1.0,12.0
NV,32,2001Q3,0.05306656548108349,1.0,12.0
NV,32,2001Q4,0.06320139573739336,1.0,12.0
NV,32,2002Q1,-0.20377898437440212,1.0,12.0
NV,32,2002Q2,0.06492342361470237,1.0,12.0
NV,32,2002Q3,0.0035599448607901195,1.0,12.0
NV,32,2002Q4,0.09111635905183375,1.0,12.0
NV,32,2003Q1,0.0009078590179419754,1.0,12.0
NV,32,2003Q2,-0.015228298037804238,1.0,12.0
NV,32,2003Q3,-0.12301009514430881,1.0,12.0
NV,32,2003Q4,-0.02447028095357206,1.0,12.0
NV,32,2004Q1,0.17099540698006346,1.0,12.0
NV,32,2004Q2,-0.013101952126253452,1.0,12.0
NV,32,2004Q3,0.056049250691542034,1.0,12.0
NV,32,2004Q4,0.034048847537129785,1.0,12.0
NV,32,2005Q1,0.048207791965868454,1.0,12.0
NV,32,2005Q2,0.1360925431134989,1.0,12.0
NV,32,2005Q3,0.0034449638016349404,1.0,12.0
NV,32,2005Q4,0.04810652490382968,1.0,12.0
NV,32,2006Q1,-0.031140871580852696,1.0,12.0
NV,32,2006Q2,0.07109724085167417,1.0,12.0
NV,32,2006Q3,0.05124149899533439,1.0,12.0
NV,32,2006Q4,-0.01673786421455357,1.0,12.0
NV,32,2007Q1,0.028966196247478048,1.0,12.0
NV,32,2007Q2,0.06039726996361459,1.0,12.0
NV,32,2007Q3,0.04189343542701444,1.0,12.0
NV,32,2007Q4,-0.0008174686519896754,1.0,12.0
NV,32,2008Q1,0.19583620300569815,1.0,12.0
NV,32,2008Q2,-0.006032007924496734,1.0,12.0
NV,32,2008Q3,0.15722678694490508,1.0,12.0
NV,32,2008Q4,0.30164963104528864,1.0,12.0
NV,32,2009Q1,0.19598744351271377,1.0,12.0
NV,32,2009Q2,-0.012914033712611227,1.0,12.0
NV,32,2009Q3,-0.005554412525119018,1.0,12.0
NV,32,2009Q4,-0.06508943911428879,1.0,12.0
NV,32,2010Q1,-0.017151866708277293,1.0,12.0
NV,32,2010Q2,-0.07211519453103837,1.0,12.0
NV,32,2010Q3,-0.09260450319555417,1.0,12.0
NV,32,2010Q4,-0.062079593806625366,1.0,12.0
NV,32,2011Q1,0.05334635043284486,1.0,12.0
NV,32,2011Q2,-0.006567608886779056,1.0,12.0
NV,32,2011Q3,0.023476030967882908,1.0,12.0
NV,32,2011Q4,-0.03329257335693525,1.0,12.0
NV,32,2012Q1,-0.044572991532844546,1.0,12.0
NV,32,2012Q2,-0.030692083678376534,1.0,12.0
NV,32,2012Q3,0.03864070978601134,1.0,12.0
NV,32,2012Q4,0.06548102887207298,1.0,12.0
NV,32,2013Q1,-0.11166049366567002,1.0,12.0
NV,32,2013Q2,0.03447372374528942,1.0,12.0
NV,32,2013Q3,-0.05603682027872023,1.0,12.0
NV,32,2013Q4,-0.17485442253945238,1.0,12.0
NV,32,2014Q1,0.07092449388334515,1.0,12.0
NV,32,2014Q2,-0.0773049605762703,1.0,12.0
NV,32,2014Q3,-0.12681691919455512,1.0,12.0
NV,32,2014Q4,0.05070099908156094,1.0,12.0
NV,32,2015Q1,-0.019898051338464777,1.0,12.0
NV,32,2015Q2,-0.03243257578961456,1.0,12.0
NV,32,2015Q3,-0.01333814792024979,1.0,12.0
NV,32,2015Q4,0.09063057616481217,1.0,12.0
NV,32,2016Q1,-0.005186443548652918,1.0,12.0
NV,32,2016Q2,-0.0015762489097725153,1.0,12.0
NV,32,2016Q3,-0.05908794248044543,1.0,12.0
NV,32,2016Q4,-0.11243798903449703,1.0,12.0
NV,32,2017Q1,-0.0040774393907900474,1.0,12.0
NV,32,2017Q2,0.01351069511045562,1.0,12.0
NV,32,2017Q3,-0.027352567903026315,1.0,12.0
NV,32,2017Q4,-0.07512484589058865,1.0,12.0
NV,32,2018Q1,0.012965959598454091,1.0,12.0
NV,32,2018Q2,0.026146028017923918,1.0,12.0
NV,32,2018Q3,-0.010358908548181672,1.0,12.0
NV,32,2018Q4,0.0854883208134977,1.0,12.0
NV,32,2019Q1,-0.12327355855225643,1.0,12.0
NV,32,2019Q2,-0.008570418909573052,1.0,12.0
NV,32,2019Q3,-0.04121840860734383,1.0,12.0
NV,32,2019Q4,-0.051780837840654015,1.0,12.0
NV,32,2020Q1,1.2517752566570055,1.0,12.0
NV,32,2020Q2,0.4445473354759058,1.0,12.0
NV,32,2020Q3,-0.18349481838577278,1.0,12.0
NV,32,2020Q4,0.0763722824315362,1.0,12.0
NV,32,2021Q1,-0.24978032941829245,1.0,12.0
NV,32,2021Q2,-0.31961886616091617,1.0,12.0
NV,32,2021Q3,-0.2309875746050368,1.0,12.0
NV,32,2021Q4,-0.3737735650332951,1.0,12.0
NV,32,2022Q1,-0.11799142256853665,1.0,12.0
NV,32,2022Q2,-0.1291474543698891,1.0,12.0
NV,32,2022Q3,-0.17621292196473662,1.0,12.0
NV,32,2022Q4,-0.2294291319405499,1.0,12.0
NV,32,2023Q1,-0.07149284810659513,1.0,12.0
NH,33,2001Q2,-0.05577228658600421,0.9999999999999999,12.0
NH,33,2001Q3,0.10887352054120002,0.9999999999999999,12.0
NH,33,2001Q4,0.10316578103132143,0.9999999999999999,12.0
NH,33,2002Q1,-0.10761504104958881,0.9999999999999999,12.0
NH,33,2002Q2,0.12477111661690603,0.9999999999999999,12.0
NH,33,2002Q3,0.06139841322128626,0.9999999999999999,12.0
NH,33,2002Q4,0.13869913230829076,0.9999999999999999,12.0
NH,33,2003Q1,0.04602853619352488,0.9999999999999999,12.0
NH,33,2003Q2,0.001077422262385955,0.9999999999999999,12.0
NH,33,2003Q3,-0.10061747810040103,0.9999999999999999,12.0
NH,33,2003Q4,-0.021783280150775124,0.9999999999999999,12.0
NH,33,2004Q1,0.1604696693162222,0.9999999999999999,12.0
NH,33,2004Q2,-0.038086528374635505,0.9999999999999999,12.0
NH,33,2004Q3,0.0544273872981874,0.9999999999999999,12.0
NH,33,2004Q4,0.04796071641337188,0.9999999999999999,12.0
NH,33,2005Q1,0.049741688573320314,0.9999999999999999,12.0
NH,33,2005Q2,0.13113389110180318,0.9999999999999999,12.0
NH,33,2005Q3,0.0035403373597236477,0.9999999999999999,12.0
NH,33,2005Q4,0.05602567253991482,0.9999999999999999,12.0
NH,33,2006Q1,-0.025685466657870408,0.9999999999999999,12.0
NH,33,2006Q2,0.09531189256955098,0.9999999999999999,12.0
NH,33,2006Q3,0.06090004863530695,0.9999999999999999,12.0
NH,33,2006Q4,-0.026680718135308017,0.9999999999999999,12.0
NH,33,2007Q1,0.04041423425231773,0.9999999999999999,12.0
NH,33,2007Q2,0.07179834349649739,0.9999999999999999,12.0
NH,33,2007Q3,0.06596196277592105,0.9999999999999999,12.0
NH,33,2007Q4,0.03835936396535325,0.9999999999999999,12.0
NH,33,2008Q1,0.20131619212883026,0.9999999999999999,12.0
NH,33,2008Q2,0.045327998502364374,0.9999999999999999,12.0
NH,33,2008Q3,0.17942156515545735,0.9999999999999999,12.0
NH,33,2008Q4,0.3527729837270177,0.9999999999999999,12.0
NH,33,2009Q1,0.26912503023488443,0.9999999999999999,12.0
NH,33,2009Q2,0.04107100284455098,0.9999999999999999,12.0
NH,33,2009Q3,0.03424399924102913,0.9999999999999999,12.0
NH,33,2009Q4,-0.04585866520059948,0.9999999999999999,12.0
NH,33,2010Q1,0.017903273530483866,0.9999999999999999,12.0
NH,33,2010Q2,-0.07511258829491807,0.9999999999999999,12.0
NH,33,2010Q3,-0.06233243613755592,0.9999999999999999,12.0
NH,33,2010Q4,-0.04593100078972784,0.9999999999999999,12.0
NH,33,2011Q1,0.05825884013927529,0.9999999999999999,12.0
NH,33,2011Q2,-0.0247156732296903,0.9999999999999999,12.0
NH,33,2011Q3,-0.006631337558923742,0.9999999999999999,12.0
NH,33,2011Q4,-0.07098650045271028,0.9999999999999999,12.0
NH,33,2012Q1,-0.09008040835746677,0.9999999999999999,12.0
NH,33,2012Q2,-0.029025096370276636,0.9999999999999999,12.0
NH,33,2012Q3,-0.007126140622615627,0.9999999999999999,12.0
NH,33,2012Q4,0.04689753633364897,0.9999999999999999,12.0
NH,33,2013Q1,-0.12729404077024964,0.9999999999999999,12.0
NH,33,2013Q2,0.01420052211716686,0.9999999999999999,12.0
NH,33,2013Q3,-0.07826743314013099,0.9999999999999999,12.0
NH,33,2013Q4,-0.18446160321227265,0.9999999999999999,12.0
NH,33,2014Q1,0.07504675901001039,0.9999999999999999,12.0
NH,33,2014Q2,-0.08368670404115197,0.9999999999999999,12.0
NH,33,2014Q3,-0.15131609502165402,0.9999999999999999,12.0
NH,33,2014Q4,0.02480925457977608,0.9999999999999999,12.0
NH,33,2015Q1,-0.07045591443379688,0.9999999999999999,12.0
NH,33,2015Q2,-0.08166492795337375,0.9999999999999999,12.0
NH,33,2015Q3,-0.037951900627398276,0.9999999999999999,12.0
NH,33,2015Q4,0.04046516614052493,0.9999999999999999,12.0
NH,33,2016Q1,-0.04861997002182878,0.9999999999999999,12.0
NH,33,2016Q2,-0.03168486291855961,0.9999999999999999,12.0
NH,33,2016Q3,-0.0860965324202044,0.9999999999999999,12.0
NH,33,2016Q4,-0.14974318592732902,0.9999999999999999,12.0
NH,33,2017Q1,-0.06965651064965113,0.9999999999999999,12.0
NH,33,2017Q2,-0.020780087522145527,0.9999999999999999,12.0
NH,33,2017Q3,-0.0940272819894848,0.9999999999999999,12.0
NH,33,2017Q4,-0.0875963708086922,0.9999999999999999,12.0
NH,33,2018Q1,-0.021870965889679517,0.9999999999999999,12.0
NH,33,2018Q2,0.002937021309268227,0.9999999999999999,12.0
NH,33,2018Q3,-0.03257999106327956,0.9999999999999999,12.0
NH,33,2018Q4,0.0728577720988077,0.9999999999999999,12.0
NH,33,2019Q1,-0.13907590693639285,0.9999999999999999,12.0
NH,33,2019Q2,-0.04499265538624761,0.9999999999999999,12.0
NH,33,2019Q3,-0.07261187842500212,0.9999999999999999,12.0
NH,33,2019Q4,-0.10956703675977467,0.9999999999999999,12.0
NH,33,2020Q1,1.1603201914154555,0.9999999999999999,12.0
NH,33,2020Q2,0.44790332798527804,0.9999999999999999,12.0
NH,33,2020Q3,-0.2074851683820599,0.9999999999999999,12.0
NH,33,2020Q4,0.017909650187643397,0.9999999999999999,12.0
NH,33,2021Q1,-0.2478557364748114,0.9999999999999999,12.0
